timestamp_s,pos_lat,pos_lon,pos_alt,vel_north_mps,vel_east_mps,vel_down_mps,vel_forward_mps,heading_deg,pitch_deg,roll_deg,pos_uncertainty_m,vel_uncertainty_mps,heading_uncertainty_deg,gnss_trust_weight,gnss_active,active_speed_source,zupt_active,maneuver_state,raw_gps_lat,raw_gps_lon,outage_risk,snapped_lat,snapped_lon
2.2,52.40164919045846,-1.5053233821084688,147.5,-0.8962572926268544,-1.5110359281706984,0.0,1.7568456707433078,-120.67391548087078,0.0,0.0,1.4245350524694427,0.7371039762157694,3.0569653346398336,0.3,True,physics_fallback,False,gentle_curve,52.40166,-1.50529,0.0,52.4028821,-1.5103178
2.299,52.401648883445425,-1.5053243150988997,147.5,-0.9227365473664235,-1.551553449392551,0.0,1.8052038228874963,-120.7407052800509,0.0,0.0,1.4124043351145599,0.7233919334253752,3.0250811336841075,0.3,True,ml_model,False,gentle_curve,52.40166,-1.50529,0.0,52.4028821,-1.5103178
2.399,52.40164859919415,-1.5053251871234614,147.5,-0.8986127545739641,-1.5116000898392528,0.0,1.7585333986834155,-120.73054514943763,0.0,0.0,1.4016636202487611,0.7070684858659807,2.996373542615751,0.3,True,ml_model,False,gentle_curve,52.40166,-1.50529,0.0,52.4028821,-1.5103178
2.499,52.4016483491531,-1.5053259632345124,147.5,-0.8730625497224644,-1.4631707823021942,0.0,1.7038506254688834,-120.82419676298807,0.0,0.0,1.3918973330481224,0.6725170766447179,2.9704566003842685,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
2.6,52.40164813171125,-1.5053266523635063,147.5,-0.8221083480323161,-1.3819803474790284,0.0,1.6080210871511231,-120.74744126701836,0.0,0.0,1.3824568945549158,0.6383827023611834,2.9470821988833467,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
2.699,52.401647997501435,-1.5053271090344356,147.5,-0.7666287685281366,-1.2807618270639927,0.0,1.492672276958095,-120.90357782777771,0.0,0.0,1.3720432352641054,0.6264319295326639,2.9258533567668685,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
2.8,52.40164788020379,-1.5053275236599817,147.5,-0.712791235027618,-1.1956100963047196,0.0,1.3919607922344572,-120.80228311969968,0.0,0.0,1.3628652422509588,0.6025141779421543,2.9067386485318045,0.3,True,ml_model,False,gentle_curve,52.40166,-1.50529,0.0,52.4028821,-1.5103178
2.9,52.40164783779314,-1.505327729222107,147.5,-0.6388147632495839,-1.0600175831831946,0.0,1.237627398857654,-121.0750768882144,0.0,0.0,1.353427016910042,0.5775054395268312,2.88939189366086,0.3,True,ml_model,False,gentle_curve,52.40166,-1.50529,0.0,52.4028821,-1.5103178
2.999,52.40164785817302,-1.5053277625323394,147.5,-0.608382307901679,-1.0130166700163532,0.0,1.1816648451649876,-120.9875516078593,0.0,0.0,1.343418409457906,0.5723502947380656,2.873642404377458,0.3,True,ml_model,False,gentle_curve,52.40166,-1.50529,0.0,52.4028821,-1.5103178
3.1,52.401647888170515,-1.505327768794371,147.5,-0.5853835421824714,-0.9734526709406026,0.0,1.13590668367586,-121.02050111932871,0.0,0.0,1.3344443988838337,0.5734866585438293,2.8594722174761245,0.3,True,ml_model,False,gentle_curve,52.40166,-1.50529,0.0,52.4028821,-1.5103178
3.2,52.4016479340557,-1.5053277307720323,147.5,-0.5762871013885079,-0.9549549159540978,0.0,1.1153679727926862,-121.10974141207457,0.0,0.0,1.3259242588669382,0.5729827991558814,2.8465877380074676,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
3.3,52.40164800506891,-1.5053276252426417,147.5,-0.5383709305038944,-0.8925494704429053,0.0,1.0423472626718697,-121.097678037575,0.0,0.0,1.3180066876254282,0.573802257886661,2.834907776374376,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
3.4,52.40164807428961,-1.5053275232073764,147.5,-0.5371017010686406,-0.8890331675079587,0.0,1.0386809954071854,-121.13790991754395,0.0,0.0,1.3107015050455324,0.5735529946667941,2.8243181372678663,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
3.499,52.40164813368721,-1.505327446702059,147.5,-0.5477562793479053,-0.9091931399146621,0.0,1.061446704848125,-121.06745680378232,0.0,0.0,1.3036835618966869,0.5728257111709474,2.8146642546081733,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
3.6,52.40164814745847,-1.5053274933517076,147.5,-0.5824330751084115,-0.9700206554484037,0.0,1.1314452523108625,-120.98202379186826,0.0,0.0,1.2977113416470931,0.5712649455156666,2.8059943376307412,0.3,True,ml_model,False,gentle_curve,52.40166,-1.50529,0.0,52.4028821,-1.5103178
3.7,52.401648177457574,-1.5053274960570786,147.5,-0.5641708877632442,-0.9375517549893769,0.0,1.0942084279894886,-121.03738628324236,0.0,0.0,1.2919762648761401,0.5628562236258969,2.7980699631552133,0.3,True,ml_model,False,gentle_curve,52.40166,-1.50529,0.0,52.4028821,-1.5103178
3.799,52.40164820148736,-1.5053275160045778,147.5,-0.5546810650546626,-0.9262132723374111,0.0,1.0796027555467567,-120.91611411811624,0.0,0.0,1.286099022735356,0.5576717412361795,2.790820520216422,0.3,True,ml_model,False,gentle_curve,52.40166,-1.50529,0.0,52.4028821,-1.5103178
3.899,52.40164822288654,-1.5053275451676293,147.5,-0.5263276281263071,-0.8826526666092244,0.0,1.0276655594119317,-120.80771208590814,0.0,0.0,1.2809846485344927,0.5274394136862727,2.784275961167925,0.3,True,ml_model,False,gentle_curve,52.40166,-1.50529,0.0,52.4028821,-1.5103178
4.0,52.40164828037692,-1.5053274732471218,147.5,-0.46533135897797046,-0.7776251661703968,0.0,0.9062197154718176,-120.89632708057216,0.0,0.0,1.275365707723825,0.5069484335297273,2.7783741832635056,0.3,True,ml_model,False,gentle_curve,52.40166,-1.50529,0.0,52.4028821,-1.5103178
4.1,52.40164836750004,-1.5053273200827848,147.5,-0.37475683182670827,-0.6278272270623804,0.0,0.7311700965176499,-120.83343208139472,0.0,0.0,1.269396391722598,0.4542636656875647,2.7729679706469423,0.3,True,ml_model,False,gentle_curve,52.40166,-1.50529,0.0,52.4028821,-1.5103178
4.199,52.401648576936466,-1.5053268256772447,147.5,-0.32352171893025505,-0.5419147274108176,0.0,0.6311401384829899,-120.83709444158491,0.0,0.0,1.2614233413896656,0.4413034270223537,2.7680176378784624,0.3,True,ml_model,False,gentle_curve,52.40166,-1.50529,0.0,52.4028821,-1.5103178
4.299,52.40164883167337,-1.505326205486688,147.5,-0.2607369203239994,-0.43349087165573835,0.0,0.505863694515524,-121.0261477523904,0.0,0.0,1.2535719466219835,0.4289404673377168,2.763577032535875,0.3,True,ml_model,False,gentle_curve,52.40166,-1.50529,0.0,52.4028821,-1.5103178
4.4,52.40164907857765,-1.5053256004349649,147.5,-0.25206909827006146,-0.42043944804076433,0.0,0.49021236191216605,-120.94425601873213,0.0,0.0,1.2458404964542096,0.4151568653178796,2.7596045186915386,0.3,True,ml_model,False,gentle_curve,52.40166,-1.50529,0.0,52.4028821,-1.5103178
4.5,52.40164936587918,-1.5053248789680638,147.5,-0.2057749836894026,-0.34485591167574264,0.0,0.40158304711489196,-120.82446156588587,0.0,0.0,1.2376674346670717,0.42365759699882083,2.755961569369433,0.3,True,ml_model,False,gentle_curve,52.40166,-1.50529,0.0,52.4028821,-1.5103178
4.599,52.40164964017963,-1.5053241903247894,147.5,-0.1933076250533008,-0.3233427682976235,0.0,0.3767205644959114,-120.87272081709176,0.0,0.0,1.230009165141505,0.42894771090921946,2.752617315873637,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
4.7,52.40164991016819,-1.5053235110638297,147.5,-0.1665515662012792,-0.27789819191405596,0.0,0.32398584733472624,-120.93534606239386,0.0,0.0,1.2233311250988086,0.4282573629309071,2.749682481160387,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
4.799,52.401650165241314,-1.505322868654712,147.5,-0.1625461003297116,-0.2707726092044548,0.0,0.31581488348047354,-120.97659631640155,0.0,0.0,1.2165993707513656,0.4322439700991679,2.746934053307094,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
4.899,52.40165039542258,-1.5053222898869973,147.5,-0.16604605693587762,-0.2770816157519199,0.0,0.3230255637122971,-120.93289445578023,0.0,0.0,1.2106035353578823,0.4298865096907021,2.7444903563346332,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
5.0,52.40165060927521,-1.5053217517435151,147.5,-0.16207189675800845,-0.2707046679892499,0.0,0.31551278419409345,-120.90911477629976,0.0,0.0,1.2051391168448413,0.4153434338647881,2.742322943588742,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
5.099,52.40165082034363,-1.5053212170035368,147.5,-0.1647356394276068,-0.27454223725802845,0.0,0.32017381363294856,-120.9653366196269,0.0,0.0,1.1991675781419886,0.4024527155130458,2.740266100990524,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
5.199,52.401651013889214,-1.505320726676237,147.5,-9.493042626384647e-05,-0.00015784077657222308,0.0,0.000184188752587008,-121.0240294662049,0.0,0.0,1.1933382768013423,0.00999647157810048,2.73844480339052,0.3,True,ml_model,True,stationary,52.40166,-1.50529,0.0,52.4028821,-1.5103178
5.3,52.401651462537494,-1.5053195160883361,147.5,0.01211744184143179,0.020156285969297236,0.0,-0.02351825377991679,-121.01320481157259,0.0,0.0,1.180591855230627,0.09793521667750868,2.736848519570291,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
5.4,52.401651884390134,-1.505318375392854,147.5,0.0158667036766261,0.02628813237077247,0.0,-0.03070534463420197,-121.11388215404065,0.0,0.0,1.1685212075238678,0.13870249840293578,2.735362962126357,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
5.5,52.40165228226241,-1.5053172922775049,147.5,0.02145681692592144,0.03573184934187236,0.0,-0.041679252032429434,-120.98462959231716,0.0,0.0,1.1571712146950215,0.16957271832150217,2.734020320265521,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
5.6,52.40165264569683,-1.5053162982614003,147.5,0.01096695599740044,0.018256332128914882,0.0,-0.021297130948796067,-120.99410800216154,0.0,0.0,1.1465080454087737,0.1944194927644157,2.7328056828548997,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
5.7,52.40165297045475,-1.5053154046238504,147.5,8.504748970357734e-06,1.417858194067763e-05,0.0,-1.6533691085093817e-05,-120.95662423022323,0.0,0.0,1.136501531633677,0.009989192621877396,2.7317050628660633,0.3,True,ml_model,True,stationary,52.40166,-1.50529,0.0,52.4028821,-1.5103178
5.799,52.40165331462442,-1.505314442700832,147.5,-0.008911600805322727,-0.014890870985172514,0.0,0.01735380844686495,-120.89886217693444,0.0,0.0,1.1238398632283273,0.10039799924007313,2.7306598657517043,0.3,True,ml_model,False,stationary,52.40166,-1.50529,0.0,52.4028821,-1.5103178
5.899,52.40165362473947,-1.5053135687272137,147.5,-8.818650750435144e-05,-0.00014824320307389364,0.0,0.00017249031092621609,-120.74745066546099,0.0,0.0,1.112031967494893,0.009975193778087227,2.7297542216918393,0.3,True,ml_model,True,stationary,52.40166,-1.50529,0.0,52.4028821,-1.5103178
5.999,52.40165393835753,-1.5053126763118134,147.5,-0.016680513734501596,-0.02816210375547333,0.0,0.03273138595264401,-120.63840919587497,0.0,0.0,1.0994279394806579,0.1009883210449255,2.728930749133485,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
6.1,52.401654207150735,-1.5053119042996947,147.5,-0.04315029217867769,-0.07294074233239789,0.0,0.08474844899528554,-120.6077147646854,0.0,0.0,1.0876684103230456,0.14244931274223904,2.7282267005421743,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
6.199,52.40165444706527,-1.5053112091821825,147.5,-0.05550256215576567,-0.09418762312685615,0.0,0.10932448379087513,-120.50984972151555,0.0,0.0,1.0767038309242143,0.173297352948907,2.727493830132497,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
6.301,52.40165463813235,-1.5053106481834344,147.5,-0.08606529424765998,-0.14562552907325846,0.0,0.16915681952496842,-120.58326425603347,0.0,0.0,1.0666152450088275,0.19807803504980545,2.7269597023989856,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
6.399,52.40165478536636,-1.5053102079729808,147.5,-0.12338813849549535,-0.20871283061146287,0.0,0.2424575805852082,-120.59099215552577,0.0,0.0,1.0572845440236736,0.21861453706730705,2.726290302197632,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
6.499,52.401654882227085,-1.5053099080229735,147.5,-0.15986303285295822,-0.2709805677211881,0.0,0.3146214508825541,-120.53817340801895,0.0,0.0,1.0488179961219297,0.23852100407384194,2.7257636196960813,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
6.599,52.401654933968004,-1.5053097349514637,147.5,-0.19192707605824114,-0.3254464214815221,0.0,0.37782453040981123,-120.52933168870801,0.0,0.0,1.0412001266389515,0.25354698717193164,2.7252785036852205,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
6.7,52.40165493305523,-1.5053097120561352,147.5,-0.00030871434744292016,-0.0005255587580044247,0.0,0.0006095215799561666,-120.43006798468129,0.0,0.0,1.0344346033811447,0.009992812861165384,2.7248760311235056,0.3,True,ml_model,True,stationary,52.40166,-1.50529,0.0,52.4028821,-1.5103178
6.799,52.40165512075486,-1.5053091637151852,147.5,-0.00028707138714935713,-0.0004882263089571243,0.0,0.0005663699410083072,-120.45503263116005,0.0,0.0,1.0268252372884545,0.009951022618262024,2.7244198387142506,0.3,True,ml_model,True,stationary,52.40166,-1.50529,0.0,52.4028821,-1.5103178
6.899,52.40165531887046,-1.5053085847305105,147.5,-0.00015289407485403515,-0.00025986057270194354,0.0,0.00030150309346746906,-120.47126378750775,0.0,0.0,1.0189719160519304,0.009951072487067843,2.724046902610851,0.3,True,ml_model,True,stationary,52.40166,-1.50529,0.0,52.4028821,-1.5103178
7.0,52.40165550882146,-1.5053080270086636,147.5,-0.00016182578745283023,-0.00027435678863944245,0.0,0.0003185266597276848,-120.53367702876598,0.0,0.0,1.011233578132492,0.009951088246906862,2.723751403372155,0.3,True,ml_model,True,stationary,52.40166,-1.50529,0.0,52.4028821,-1.5103178
7.099,52.40165569712813,-1.5053074715375858,147.5,-0.009474539166773984,-0.016116096724331546,0.0,0.018694797833909416,-120.45096898450828,0.0,0.0,1.0037696582152729,0.10068833495147146,2.7233920386795605,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
7.199,52.40165585278285,-1.5053070047084032,147.5,-0.035519416921661565,-0.06052416226900095,0.0,0.07017694205947689,-120.40711367648059,0.0,0.0,0.9967278855449316,0.1418011073459474,2.7231061055323242,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
7.299,52.40165597199776,-1.5053066383419689,147.5,-0.06558290153388074,-0.11184102226694947,0.0,0.12965157629322902,-120.38710277656197,0.0,0.0,0.9901722833862118,0.17240398291209602,2.7228431910430966,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
7.4,52.40165604774187,-1.5053063936107374,147.5,-0.0987291471516235,-0.16910698155517,0.0,0.19581781254009437,-120.27751763324837,0.0,0.0,0.9841653984011737,0.19685578897801953,2.7226457923033274,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
7.499,52.401656088090725,-1.5053062490825937,147.5,-0.13064480120340716,-0.22375117641012066,0.0,0.25909969707892505,-120.2799853085517,0.0,0.0,0.9787379814925548,0.21672828001658556,2.722374139564285,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
7.599,52.40165608190947,-1.5053062375813329,147.5,-0.16763588281169842,-0.28758406837681355,0.0,0.3328759312269622,-120.23837437374169,0.0,0.0,0.9739396528730478,0.23303462481355244,2.7221656857308254,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
7.699,52.40165603411576,-1.5053063455448799,147.5,-0.20455353343869495,-0.3502373017444104,0.0,0.40559624699380603,-120.28675192503322,0.0,0.0,0.969784775109545,0.24636270929237347,2.721971226963194,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
7.799,52.40165595842675,-1.5053065379755564,147.5,-0.2268869597751202,-0.39037021916324605,0.0,0.451515891775204,-120.165569861968,0.0,0.0,0.9662777318122546,0.25719825444590566,2.7217889236872894,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
7.9,52.40165584375584,-1.505306847284157,147.5,-0.2598875955710824,-0.44887143858754625,0.0,0.5186782535554887,-120.06998406288275,0.0,0.0,0.9634329591785965,0.26598637390493884,2.7216621672443195,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
8.0,52.40165570414382,-1.5053072331405102,147.5,-0.0003727635530373183,-0.0006440184529186236,0.0,0.0007441185619057644,-120.06263650275652,0.0,0.0,0.9611846824404237,0.009993297736174477,2.7214975307973375,0.3,True,ml_model,True,stationary,52.40166,-1.50529,0.0,52.4028821,-1.5103178
8.099,52.40165582274301,-1.505306889819474,147.5,-0.027126426450894754,-0.04699211216818526,0.0,0.05425957627942839,-119.99590113000282,0.0,0.0,0.9578020916983956,0.10053195472337169,2.7213029729096965,0.3,True,ml_model,False,stationary,52.40166,-1.50529,0.0,52.4028821,-1.5103178
8.2,52.401655907844926,-1.505306640082768,147.5,-0.0002888610908822057,-0.0005025859140986428,0.0,0.0005796838197466151,-119.88812186175643,0.0,0.0,0.9546108069149908,0.009975111464493234,2.72121273859255,0.3,True,ml_model,True,stationary,52.40166,-1.50529,0.0,52.4028821,-1.5103178
8.3,52.40165602748262,-1.5053062920103248,147.5,-0.00025751164436178966,-0.00044593423177057977,0.0,0.0005149461972349442,-120.00495241943054,0.0,0.0,0.9508393697559676,0.00995093693418527,2.7210876279743723,0.3,True,ml_model,True,stationary,52.40166,-1.50529,0.0,52.4028821,-1.5103178
8.399,52.401656151082996,-1.5053059311262509,147.5,-0.000209978383405405,-0.00036395775445174585,0.0,0.00042018587377862265,-119.98196486486589,0.0,0.0,0.9468724219420849,0.009950923365390996,2.720928568488586,0.3,True,ml_model,True,stationary,52.40166,-1.50529,0.0,52.4028821,-1.5103178
8.499,52.40165626313899,-1.5053056008848342,147.5,-0.03225548448001891,-0.05632205057552045,0.0,0.064904465640449,-119.79964913889748,0.0,0.0,0.9429171217578534,0.10057501834726505,2.7208258800958216,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
8.6,52.401656327811885,-1.5053054050369257,147.5,-0.08016468663888067,-0.1402283682402787,0.0,0.161525144306517,-119.75541132020997,0.0,0.0,0.939177897451823,0.14165029058677553,2.720775865049745,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
8.699,52.40165637120934,-1.5053052701478402,147.5,-0.10083164759649794,-0.17678966739106614,0.0,0.20352299047839326,-119.69819082812953,0.0,0.0,0.9357355651846321,0.17194037773077803,2.7206411432709863,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
8.799,52.40165638940911,-1.5053052093269184,147.5,-0.12172363181909375,-0.2150380127157765,0.0,0.24709914903936991,-119.51230611513306,0.0,0.0,0.9326719091759239,0.19606889503650324,2.7205587938539257,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
8.901,52.40165638791124,-1.5053052055401792,147.5,-0.13475902282035387,-0.2367712981609829,0.0,0.2724346561367216,-119.64648487937617,0.0,0.0,0.930067887405018,0.21575882979281616,2.7205704051043034,0.3,True,ml_model,False,straight,52.40166,-1.50529,0.0,52.4028821,-1.5103178
9.0,52.401652726476584,-1.5053128955635975,147.88,-0.16131025516275665,-0.2805167280837396,0.0,0.32359022413459954,-119.90091825191458,0.0,0.0,0.9279260079463691,0.23178263390799492,2.7839342723055043,0.3,True,ml_model,False,straight,52.401546,-1.505601,0.0,52.4028821,-1.5103178
9.1,52.40164915737416,-1.505320428548042,147.88,-0.1947857260722231,-0.3318326311279573,0.0,0.38477834419674156,-120.41293038344082,0.0,0.0,0.9263125821215136,0.244893387605592,2.8460512751342906,0.3,True,ml_model,False,straight,52.401546,-1.505601,0.0,52.4028821,-1.5103178
