timestamp_s,accel_vehicle_fwd,accel_vehicle_lat,accel_vehicle_up,gyro_vehicle_yaw,gyro_vehicle_pitch,gyro_vehicle_roll,zupt_flag,maneuver_state,gps_lat,gps_lon,gps_alt,gps_speed_mps,gps_accuracy_m,gps_heading_deg,gps_satellites
1.6,-0.3817,-0.3962,0.024,-0.0187,-0.0384,-0.0133,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
1.699,-1.1305,-0.6397,0.0818,-0.0096,-0.0141,-0.0004,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
1.8,-1.4449,0.0889,-0.1597,-0.001,0.0152,0.0092,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
1.899,-1.6955,-0.1753,0.5114,-0.0046,0.0253,-0.0476,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
1.999,-1.4865,-0.338,0.1806,0.0031,0.0518,-0.0094,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
2.1,-2.0202,-0.8379,0.1205,0.0063,-0.0013,-0.0041,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
2.2,-0.9001,-0.2511,-0.2851,-0.0017,-0.0301,-0.0101,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
2.3,-0.8995,-0.3277,-0.1423,0.0082,-0.0245,-0.0274,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
2.4,-1.1719,-0.366,0.5686,0.0028,-0.0228,0.0051,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
2.499,-1.318,0.1622,-0.0623,0.006,0.0028,-0.0128,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
2.599,-1.0163,-0.082,0.0384,-0.0095,0.0014,0.0049,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
2.7,-0.5989,-0.5159,0.2757,0.0285,-0.0167,-0.0203,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
2.8,-0.4513,-0.0285,0.2352,0.0171,-0.0008,-0.0035,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
2.899,-0.7349,-0.223,0.3993,0.0276,-0.0072,-0.0131,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
2.999,-0.5556,0.1018,0.0168,0.0136,0.0131,-0.0073,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
3.1,-0.7192,-0.1201,-0.3292,0.0074,-0.0064,-0.0018,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
3.199,-0.4122,0.2824,-0.6452,0.0179,-0.0157,0.0148,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
3.3,-0.3171,0.1536,0.158,0.0056,-0.0227,-0.0092,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
3.4,-0.695,-0.8014,-0.2517,0.0132,-0.0011,0.0069,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
3.5,-0.5025,-0.2538,0.3976,0.0038,0.0096,0.0081,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
3.6,-0.3551,0.0451,-0.1497,0.0193,-0.0035,0.0355,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
3.699,-0.1184,-0.0588,0.0104,-0.0059,0.0055,0.0449,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
3.8,-0.1186,0.3145,0.6115,-0.0022,0.0019,0.004,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
3.9,-0.854,-0.0814,-0.1193,-0.0031,0.016,-0.0051,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
4.0,-0.4762,0.6988,-0.4848,0.0104,0.0122,-0.0073,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
4.1,-0.6726,-0.5982,-0.1834,-0.0018,-0.0407,-0.0164,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
4.199,0.1331,0.1369,-0.0213,-0.0075,-0.0313,-0.0329,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
4.299,0.1904,-0.1223,0.3687,0.0095,0.0173,0.0019,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
4.403,-0.5153,-0.1909,0.0334,-0.0162,0.0456,0.009,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
4.5,-0.594,-0.2164,0.0895,-0.013,-0.0119,0.0119,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
4.6,-0.6453,0.0675,-0.2854,0.0162,-0.0267,-0.0111,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
4.7,-0.3975,0.5931,-0.1557,0.0049,-0.0403,-0.0183,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
4.799,-0.5786,0.2086,0.1197,0.0056,-0.0278,-0.0304,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
4.9,-0.2813,0.226,0.6307,0.0075,0.0034,-0.0215,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,18
4.999,-0.3049,-0.0658,-0.5401,0.0001,-0.0152,0.0272,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
5.1,-0.2324,0.6692,-0.0623,-0.0027,-0.0166,-0.0006,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
5.199,-0.0469,0.0847,0.0894,-0.0023,-0.0068,0.0187,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
5.3,-0.4571,0.4895,-0.4337,0.0066,-0.0064,0.0082,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
5.4,-0.4365,0.1174,-0.4291,-0.0075,-0.0189,0.0073,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
5.5,-0.2527,0.1181,0.0679,-0.0003,-0.0303,-0.0062,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
5.599,-0.2599,0.254,-0.4411,0.0123,-0.0123,-0.0132,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
5.7,-0.6426,-0.1893,-0.0064,0.0077,-0.0237,0.0073,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
5.8,0.2269,0.1168,-0.1676,-0.0297,-0.0082,0.0027,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
5.9,0.029,0.3526,-0.0815,-0.0131,0.01,0.0186,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,17
5.999,-0.1704,0.0067,-0.0681,0.0033,-0.0012,0.0158,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,17
6.099,-0.2217,0.48,-0.1415,-0.0146,-0.0258,0.0049,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,17
6.2,-0.2211,0.0364,-0.2414,-0.0043,-0.0409,0.016,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,17
6.3,-0.0151,0.5749,0.0633,-0.0038,-0.0115,-0.0101,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,17
6.399,0.2566,-0.0361,0.3421,0.0077,0.0108,-0.0151,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,17
6.499,-0.2361,-0.0288,-0.3254,0.0059,0.0087,0.0001,True,stationary,52.37938,-1.261814,152.82,2.419,3.0,291.5,17
6.6,0.2967,-0.3132,-0.2784,0.0272,-0.026,-0.0075,True,stationary,52.37938,-1.261814,152.82,2.419,3.0,291.5,17
6.7,0.2568,0.0984,-0.044,0.0218,-0.0431,0.0177,True,stationary,52.37938,-1.261814,152.82,2.419,3.0,291.5,17
6.799,0.4651,0.1789,0.371,0.0172,-0.0036,0.0213,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,17
6.9,0.9563,-0.922,-0.692,0.0327,0.0251,0.0573,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,17
7.0,0.6568,1.1486,0.673,0.0436,0.0138,0.0104,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
7.099,-0.3459,-0.1996,-1.1084,0.0341,-0.0255,-0.0304,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
7.2,-0.1532,-0.5108,-0.596,0.0241,-0.0648,0.0109,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
7.299,1.0739,0.618,-0.3658,0.0225,-0.0827,0.0,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
7.4,0.7279,-0.6847,-0.3194,0.0163,-0.0058,-0.0273,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
7.5,-0.1019,-0.3383,-0.8202,-0.0134,0.0272,0.0341,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
7.6,-0.3586,-0.5234,0.2404,-0.0025,0.0055,-0.0164,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
7.7,-0.8234,0.4217,0.3468,-0.0072,-0.0469,0.0333,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
7.8,0.3211,1.0701,-0.0911,-0.0016,-0.0627,-0.0017,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
7.9,0.0415,1.0691,0.5237,-0.0298,-0.006,-0.0152,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
7.999,0.2816,1.0041,0.2225,-0.0267,0.0242,-0.0044,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
8.1,-0.1659,0.202,0.5431,-0.0309,0.0373,0.0193,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
8.199,-0.6233,0.6235,0.1723,-0.035,0.0139,0.0215,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
8.3,-0.3792,0.6878,-0.2249,-0.0336,-0.0247,0.0049,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
8.4,-0.2762,0.5506,0.0854,-0.0313,-0.0468,0.0047,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
8.499,-0.612,0.5006,0.1433,-0.0444,-0.0249,0.0013,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
8.599,-0.2853,0.9432,0.295,-0.0406,0.0027,-0.0355,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
8.699,-0.1429,0.3396,0.0427,-0.0263,0.0156,-0.011,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
8.799,-0.0099,0.289,0.0008,-0.0254,0.0171,-0.0172,False,straight,52.37938,-1.261814,152.82,2.419,3.0,291.5,16
8.9,0.2188,0.4255,-0.2622,-0.0112,0.0044,-0.0056,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
9.0,0.1372,0.1461,0.0189,-0.0095,-0.0083,-0.0147,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
9.1,0.3469,0.0671,0.154,0.0023,-0.0116,-0.004,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
9.2,-0.1515,-0.0333,0.0187,0.0121,-0.0109,-0.0035,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
9.3,0.1013,0.085,0.0915,0.0266,-0.0022,-0.0166,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
9.4,0.2018,-0.154,-0.0612,0.0249,0.0112,-0.0049,True,stationary,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
9.5,-0.089,-0.2895,0.2374,0.0253,0.0075,-0.0289,True,stationary,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
9.6,0.2824,-0.6821,0.2914,0.037,0.0079,-0.0103,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
9.699,0.1678,0.3283,-0.3864,0.0327,0.007,0.002,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
9.799,0.3098,-0.288,-0.0275,0.0564,-0.012,-0.0132,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
9.9,0.7767,-0.3848,0.2172,0.0582,-0.0252,-0.0105,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,16
9.999,0.1927,-0.0312,-0.0328,0.0408,0.0054,-0.0025,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,16
10.1,0.7108,0.2719,0.2104,0.0535,0.0161,0.0033,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,16
10.199,-0.0151,-0.3871,0.5195,0.0498,0.0193,0.0152,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,16
10.3,0.3657,-0.2827,0.077,0.0553,0.0123,0.011,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,16
10.4,0.3724,0.0424,-0.1338,0.0354,-0.0233,0.0048,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,16
10.5,0.7637,-0.1658,0.2604,0.048,-0.0191,0.0044,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,16
10.599,1.0806,0.0822,-0.0266,0.048,0.0079,0.0125,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,16
10.7,0.4144,-0.2338,0.2971,0.0495,0.0019,0.0092,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,16
10.799,-0.257,0.3603,-0.1405,0.0472,-0.0186,0.0127,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,16
10.9,0.3317,-0.8147,0.4673,0.0345,-0.0226,0.0419,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,16
11.0,0.4383,0.3085,0.1497,0.0334,-0.0114,0.0135,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,17
11.099,0.4899,-0.1672,0.3099,0.0253,0.0009,0.0353,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,17
11.2,0.2339,0.6456,0.325,-0.0032,0.0095,0.0156,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,17
11.299,0.1056,0.6402,0.1055,0.015,0.0286,-0.0099,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,17
11.399,0.3534,0.9263,-0.137,0.002,0.0013,0.0179,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,17
11.499,0.4035,0.7046,0.3727,-0.0187,-0.0086,0.0132,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,17
11.599,0.3628,1.2202,0.0968,-0.0213,-0.009,0.0203,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,17
11.699,0.3613,1.012,0.079,-0.0161,-0.0017,0.009,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,17
11.8,0.5228,1.1945,-0.1299,-0.031,-0.0211,0.0173,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,17
11.9,0.9038,0.9633,0.3998,-0.0436,-0.0156,0.0016,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
11.999,0.8146,1.1665,-0.1705,-0.0703,0.0033,-0.0017,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
12.1,0.9841,1.105,-0.0779,-0.0438,-0.0071,-0.0102,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
12.2,0.7743,0.9689,0.1764,-0.038,-0.0005,-0.0078,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
12.3,0.4756,1.1905,-0.497,-0.0419,-0.0032,-0.0398,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
12.399,1.1958,1.0585,0.121,-0.0297,-0.0051,-0.003,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
12.5,0.6685,0.783,0.0907,-0.0252,-0.0187,-0.0134,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
12.599,0.9091,1.2978,0.5864,-0.0326,-0.0214,0.052,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
12.7,0.8314,1.0597,0.1555,-0.0315,0.0295,-0.0345,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
12.8,0.3233,0.2007,-0.5522,-0.0317,0.0319,-0.0023,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
12.901,1.722,0.7487,-0.2717,-0.041,-0.0033,0.1171,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
12.999,0.0991,1.8454,0.9623,0.0106,-0.0125,-0.0722,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,19
13.1,0.4247,0.6196,-0.0114,-0.0005,0.0175,-0.045,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,19
13.199,1.753,-0.2404,-0.7335,-0.0175,0.0479,0.018,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,19
13.3,0.5333,0.0613,-0.7193,-0.01,-0.0094,-0.0066,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,19
13.399,0.2777,0.1164,-0.072,-0.0007,-0.0401,-0.0163,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,19
13.499,-0.1513,0.0766,0.5927,0.01,-0.0178,-0.0397,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,19
13.6,0.1339,0.1246,-0.5432,0.0048,0.0346,-0.0153,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,19
13.7,0.0627,-0.0184,0.1789,0.0023,0.026,0.0125,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,19
13.8,-0.2173,-0.1527,-0.016,0.0045,0.0111,0.0064,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,19
13.9,-0.3138,-0.1105,0.0261,-0.0001,-0.0006,0.003,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
13.999,-0.0275,-0.9742,-0.033,-0.0106,-0.0334,0.0426,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
14.1,-0.467,0.6806,0.1093,0.0078,-0.0404,-0.043,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
14.199,0.8367,0.3213,2.5648,0.0597,0.1115,-0.079,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
14.299,0.373,-0.1926,0.965,-0.0152,0.2171,-0.0032,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
14.399,-0.2611,0.5396,-2.0235,-0.0012,0.2075,-0.0618,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
14.499,-1.0267,-0.273,-2.2598,0.0168,0.0741,-0.0271,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
14.599,-1.4113,-0.888,-1.4571,-0.0141,-0.2702,0.0105,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
14.7,-0.1504,0.2793,-0.8472,-0.007,-0.2945,0.0413,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
14.799,0.577,0.7352,-0.6609,-0.0016,-0.198,0.0341,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
14.9,0.1109,0.704,-0.3315,-0.0088,-0.0968,-0.0026,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
15.0,0.9801,-1.4065,0.8316,-0.0015,-0.0446,0.0883,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
15.099,1.2823,-0.8486,2.0795,0.0298,-0.0475,0.0701,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
15.2,0.0023,0.3085,1.6304,-0.0131,0.1588,-0.0125,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
15.299,-1.0418,0.963,-0.2383,0.0437,0.2044,-0.0416,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
15.4,-2.4598,0.0842,-0.3845,-0.0025,0.1477,-0.0154,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
15.5,-0.9883,-0.4443,-0.1461,0.002,-0.0067,0.0101,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
15.6,-0.3338,-0.119,0.2313,0.0055,-0.1175,-0.005,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
15.699,0.1714,-0.0908,0.5282,0.0044,-0.0708,-0.0027,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
15.8,-0.6077,-0.045,0.2972,0.0002,0.03,-0.001,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
15.9,-0.6803,-0.2424,-0.093,-0.0019,0.0591,0.003,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
16.0,-0.8847,-0.1224,-0.3117,0.0019,0.031,0.0001,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
16.099,-1.2806,-0.4762,0.3194,0.0125,0.0045,0.0061,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
16.2,-1.0348,-0.367,-0.2136,0.0171,0.0025,0.0218,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
16.3,-0.964,-0.4634,-0.0335,0.0131,-0.0006,0.0141,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
16.399,-1.0499,-0.8062,-0.1649,0.0152,0.0005,0.0172,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
16.5,-0.8437,-0.7271,-0.7526,0.0192,-0.0144,-0.0261,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
16.6,-1.3104,-0.7743,0.3251,0.0308,-0.0292,-0.0102,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
16.7,-1.0426,-1.0657,-0.0233,0.0185,-0.0062,0.001,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
16.8,-1.4429,-0.552,0.3784,0.0268,-0.0241,0.0006,False,straight,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
16.899,-1.3167,-0.7947,0.1674,0.0661,-0.0073,-0.0412,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
17.0,-0.0735,-0.9793,-0.3365,0.0621,-0.0135,-0.0048,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
17.099,-1.0804,-1.4435,0.0317,0.052,-0.0009,-0.0355,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
17.203,-1.2471,-1.2497,-0.9472,0.064,-0.0435,-0.0053,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
17.3,0.4965,-0.803,1.074,0.0658,-0.0578,-0.0052,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
17.4,-0.1238,-0.8601,1.5442,0.0597,0.0343,0.0455,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
17.5,-0.2328,0.0315,-0.3127,0.0718,0.1004,-0.0201,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
17.6,-1.27,-1.2084,0.1982,0.0767,0.0796,-0.0339,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
17.699,-0.5796,-0.4815,-0.3209,0.0615,0.0046,0.0067,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
17.799,-0.3035,-0.2678,-0.3694,0.0573,-0.0417,-0.0254,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
17.899,0.2155,-1.0781,-0.7151,0.07,-0.0392,-0.016,False,gentle_curve,52.37969,-1.262989,151.54,2.744,3.0,293.69,18
18.0,0.2982,0.632,0.3854,0.0573,-0.0097,-0.0442,False,gentle_curve,52.379948,-1.263982,150.15,2.367,3.0,289.25,19
18.099,-0.0312,-0.4485,0.6965,0.0749,0.0334,-0.0371,False,gentle_curve,52.379948,-1.263982,150.15,2.367,3.0,289.25,19
18.2,0.6753,-0.1273,-0.5125,0.0642,0.0654,-0.0065,False,gentle_curve,52.379948,-1.263982,150.15,2.367,3.0,289.25,19
18.299,-0.1503,-0.4769,-0.1869,0.0803,0.0039,-0.014,False,gentle_curve,52.379948,-1.263982,150.15,2.367,3.0,289.25,19
18.399,0.2616,-0.5043,-0.0566,0.0736,-0.0305,0.0065,False,gentle_curve,52.379948,-1.263982,150.15,2.367,3.0,289.25,19
18.5,0.1055,-0.1644,-0.1652,0.068,-0.0283,0.0127,False,gentle_curve,52.379948,-1.263982,150.15,2.367,3.0,289.25,19
18.6,0.2126,0.1153,-0.4637,0.0572,-0.0152,-0.0149,False,gentle_curve,52.379948,-1.263982,150.15,2.367,3.0,289.25,19
18.699,0.1007,-0.3728,0.5308,0.0675,-0.007,-0.0238,False,gentle_curve,52.379948,-1.263982,150.15,2.367,3.0,289.25,19
18.799,0.5796,-0.981,-0.1639,0.0391,0.0354,0.0678,False,gentle_curve,52.379948,-1.263982,150.15,2.367,3.0,289.25,19
18.9,-0.314,-0.5159,-0.3904,0.0548,0.0167,0.0241,False,gentle_curve,52.379948,-1.263982,150.15,2.367,3.0,289.25,17
18.999,-0.0282,0.2099,0.3432,0.0816,-0.0032,-0.0367,False,gentle_curve,52.379948,-1.263982,150.15,2.367,3.0,289.25,17
