timestamp_s,accel_vehicle_fwd,accel_vehicle_lat,accel_vehicle_up,gyro_vehicle_yaw,gyro_vehicle_pitch,gyro_vehicle_roll,zupt_flag,maneuver_state,gps_lat,gps_lon,gps_alt,gps_speed_mps,gps_accuracy_m,gps_heading_deg,gps_satellites
2.2,0.64,-2.4727,-0.096,-0.2818,0.0165,-0.0112,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
2.3,-1.2793,3.0484,-0.5221,0.0121,-0.0792,0.0538,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
2.401,-0.5427,0.519,-0.3308,-0.1329,-0.0614,0.0418,False,gentle_curve,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
2.501,-0.3899,0.7446,0.3086,-0.1046,0.0149,-0.0101,False,gentle_curve,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
2.6,-0.0233,-1.7097,-0.2359,-0.2025,0.1016,-0.0691,False,gentle_curve,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
2.701,-0.8672,0.8293,-0.8148,-0.0181,-0.1224,0.0833,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
2.801,1.0514,1.5999,1.1179,0.0484,-0.0334,0.0227,False,gentle_curve,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
2.901,-0.9116,0.9509,0.0143,0.1348,-0.0235,0.016,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,25
3.001,-0.0204,1.2882,-0.0954,0.1788,-0.0647,0.044,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,25
3.101,-0.2885,-2.9269,-0.4267,0.1235,-0.098,0.0666,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,25
3.2,-0.8258,2.2908,0.8421,0.1757,-0.0297,0.0202,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,25
3.301,-0.2942,1.3184,1.0735,-0.0662,0.1677,-0.114,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,25
3.4,-1.2989,1.5579,-1.2453,0.0345,0.0702,-0.0477,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,25
3.5,0.0898,1.3214,0.4262,-0.0925,-0.0692,0.0471,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,25
3.601,-0.6632,0.461,-0.0952,-0.0889,0.0809,-0.055,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,25
3.701,-0.8857,2.7594,-0.1467,-0.0767,-0.0619,0.0421,False,gentle_curve,52.5595,-1.482788,138.52,3.589,4.0,29.26,25
3.8,-0.8873,-0.3273,0.0552,-0.1071,0.0403,-0.0274,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,25
3.9,-1.8357,2.4602,-0.5444,0.1432,-0.0012,0.0008,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
4.0,-1.1751,3.3721,-0.6474,0.0102,-0.1642,0.1117,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
4.1,-1.0143,0.7491,-0.5414,0.1613,-0.0146,0.0099,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
4.2,-0.9974,2.2451,-0.3451,0.0236,-0.0753,0.0512,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
4.3,-0.9034,3.5869,0.8247,-0.1148,0.1257,-0.0855,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
4.401,-1.4598,2.304,-0.8854,0.1036,0.1472,-0.1001,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
4.501,-2.0027,1.6561,-0.5591,-0.1277,-0.0725,0.0493,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
4.6,-0.8824,3.111,0.2567,-0.1514,-0.0703,0.0478,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
4.701,-1.3659,1.1735,-0.9219,0.1395,-0.1718,0.1168,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
4.801,-1.4593,2.8577,-0.3976,0.2003,-0.0305,0.0207,False,gentle_curve,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
4.9,-0.4892,0.4383,1.2132,0.0062,0.1403,-0.0954,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
5.001,-1.1254,1.649,0.7048,0.005,-0.0366,0.0249,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
5.101,-1.3319,2.7737,-0.5862,-0.1178,-0.0434,0.0295,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
5.201,-0.735,1.9468,0.5396,-0.1219,-0.0483,0.0329,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
5.3,-1.2284,0.8857,0.1247,0.05,0.0215,-0.0146,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
5.4,0.3374,2.6326,0.4578,-0.0213,0.0164,-0.0111,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
5.501,-3.2264,1.9561,-0.9427,0.0277,0.0352,-0.0239,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
5.6,-0.7009,2.5808,0.0361,0.1328,-0.0071,0.0048,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
5.7,-1.3378,3.8942,0.1314,0.0668,0.0751,-0.0511,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
5.801,-0.9163,1.3853,-0.3671,0.0556,-0.0246,0.0167,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
5.901,-1.6794,2.4018,0.0556,-0.1219,-0.0858,0.0584,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
6.001,-2.1215,3.4875,0.1167,-0.0172,0.0087,-0.0059,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
6.101,-1.594,3.8205,0.2513,-0.2336,0.0014,-0.0009,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
6.2,-0.3392,3.8075,0.1125,-0.0467,-0.0082,0.0056,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
6.3,-1.5185,1.8368,-0.2066,-0.0518,0.0363,-0.0246,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
6.401,-1.4237,3.2723,-0.8462,-0.1541,-0.1758,0.1196,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
6.501,-0.4709,3.0967,-0.1609,-0.0325,-0.013,0.0088,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
6.6,-1.3519,3.2599,-0.2252,-0.0792,0.0965,-0.0656,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
6.7,0.0807,3.8141,0.1749,-0.063,0.06,-0.0408,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
6.801,-0.6488,2.8518,0.1169,0.0585,-0.0206,0.014,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,24
6.901,-0.7997,1.9499,0.1635,-0.0647,0.0468,-0.0318,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
7.0,0.6746,2.4471,0.0636,-0.0256,-0.0099,0.0068,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
7.1,-0.3452,2.1678,0.392,-0.1837,-0.037,0.0252,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
7.201,-0.2718,3.6671,-0.265,-0.0329,-0.023,0.0157,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
7.301,0.7258,2.6832,-0.455,-0.1184,-0.0791,0.0538,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
7.4,-1.6449,1.652,-0.6233,-0.1526,0.0334,-0.0227,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
7.5,1.2598,-1.9547,0.8631,-0.0674,0.0062,-0.0042,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
7.601,-0.224,1.5581,0.1484,-0.1502,0.0408,-0.0277,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
7.701,1.0153,-2.123,1.9201,0.2994,0.2581,-0.1756,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
7.801,0.9921,3.4772,-0.1808,-0.114,-0.0142,0.0096,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
7.901,0.8975,2.9264,1.4568,0.3323,0.0302,-0.0206,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
8.001,0.7846,-4.4718,0.4862,0.3542,0.1125,-0.0765,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
8.1,1.2119,1.8262,1.662,0.1943,-0.0178,0.0121,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
8.2,3.5938,-1.4262,0.1883,0.2332,0.2133,-0.1451,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
8.3,-1.2269,-2.5892,-1.2774,-0.367,0.1354,-0.0921,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
8.4,0.4065,5.1552,-0.3298,-0.1418,-0.0612,0.0416,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
8.501,2.9723,-1.5429,2.468,-0.0793,0.0538,-0.0366,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
8.6,0.6842,5.3152,0.1795,-0.2327,-0.0565,0.0384,False,sharp_turn,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
8.701,0.6505,1.0537,-0.2422,0.1038,0.0158,-0.0107,False,gentle_curve,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
8.801,-0.0973,-0.9158,0.1064,0.0212,0.0469,-0.0319,False,gentle_curve,52.5595,-1.482788,138.52,3.589,4.0,29.26,23
8.9,-0.4483,3.3419,-0.8327,0.1193,0.0646,-0.0439,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,23
9.001,0.0531,3.7121,0.5007,-0.0059,-0.0545,0.0371,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,23
9.1,-0.0049,4.0805,-0.0372,0.1742,0.1244,-0.0846,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,23
9.2,1.6408,-1.238,0.5733,0.2449,0.0889,-0.0605,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,23
9.3,-0.191,3.8838,-1.0068,0.0507,-0.0319,0.0217,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,23
9.4,-0.1234,-0.0468,-0.453,0.1331,-0.0257,0.0175,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,23
9.5,0.9255,3.5043,-0.8882,0.0376,-0.0519,0.0353,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,23
9.601,-0.5839,2.8916,-0.5601,0.0709,0.0269,-0.0183,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,23
9.701,0.9595,3.3292,-1.016,-0.0674,-0.0959,0.0652,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,23
9.8,0.3764,2.4323,-0.025,-0.036,0.0182,-0.0124,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,23
9.901,0.4017,-0.6333,0.4453,-0.1352,-0.0325,0.0221,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,25
10.001,0.2189,1.673,0.052,-0.1705,0.0096,-0.0065,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,25
10.101,0.9971,-2.3112,0.3576,-0.0678,0.0876,-0.0596,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,25
10.201,-0.0267,2.2284,0.2676,-0.2234,-0.0422,0.0287,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,25
10.301,0.0979,-0.1067,-0.1487,0.0741,-0.0078,0.0053,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,25
10.4,0.0404,-1.4425,0.4723,-0.1368,0.0067,-0.0045,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,25
10.501,0.1618,-2.1284,0.4499,0.1606,0.0,-0.0,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,25
10.601,0.7329,-0.0951,0.3123,-0.0379,0.0188,-0.0128,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,25
10.701,0.6567,4.7767,-0.2166,0.1942,0.0063,-0.0043,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,25
10.801,0.0261,0.6717,1.1464,0.1534,0.0798,-0.0543,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,25
10.901,1.2631,4.0572,0.8947,0.0287,0.0567,-0.0386,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
11.001,0.9996,-0.7322,0.3193,0.2371,-0.0623,0.0424,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
11.1,-0.2716,-0.9267,0.5438,-0.2127,-0.0237,0.0162,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
11.2,-1.187,-3.131,-0.2438,-0.0212,-0.0711,0.0484,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
11.3,0.4886,-1.6577,0.1841,-0.3306,-0.1519,0.1033,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
11.4,-0.034,3.6523,-1.1642,-0.2275,-0.1281,0.0871,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
11.5,-0.2792,-2.5385,0.2723,-0.0541,0.0173,-0.0118,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
11.601,-0.2228,4.133,-0.205,-0.2844,0.0516,-0.035,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
11.701,-1.254,-2.7583,-0.7258,-0.0197,0.1657,-0.1127,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
11.8,-0.7536,-0.8835,0.9142,-0.1182,0.1125,-0.0765,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
11.9,-1.3998,-1.5049,-0.1743,-0.0563,0.0827,-0.0562,False,gentle_curve,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
12.0,-0.0529,-1.2922,0.9326,0.0611,0.0644,-0.0438,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
12.1,0.1693,-1.9074,-0.3303,-0.0217,0.0242,-0.0165,False,gentle_curve,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
12.2,-0.627,-0.9552,-0.1292,-0.0522,-0.0221,0.015,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
12.301,0.5887,-2.806,-0.1091,-0.1135,-0.0275,0.0187,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
12.4,0.7104,-1.6285,-0.0246,-0.129,0.0019,-0.0013,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
12.5,-1.2459,-2.8667,0.0567,-0.1505,-0.0532,0.0362,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
12.6,-0.8362,0.0726,-0.3555,-0.1173,-0.0012,0.0008,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
12.7,-0.7875,-2.267,0.484,-0.0666,-0.0545,0.0371,False,gentle_curve,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
12.801,-0.5319,-0.6475,-0.3326,0.0313,-0.0253,0.0172,False,gentle_curve,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
12.901,0.4848,-1.2861,-0.2643,-0.0979,-0.0629,0.0428,False,gentle_curve,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
13.001,0.3058,-2.0872,0.2383,-0.0589,-0.0194,0.0132,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
13.101,-0.5161,-2.2579,-0.2287,-0.133,-0.0262,0.0178,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
13.2,-0.2303,1.2264,0.2532,0.1348,-0.0023,0.0016,False,gentle_curve,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
13.3,-0.5841,-0.6456,0.4735,0.1166,0.0776,-0.0528,False,gentle_curve,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
13.401,-1.7792,1.1359,-0.0771,0.1189,0.087,-0.0592,False,gentle_curve,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
13.5,0.4767,-3.7304,0.8578,0.1778,0.0772,-0.0525,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
13.6,-0.0579,-3.8407,-0.1931,-0.0763,0.1305,-0.0887,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
13.7,0.9725,-6.1352,0.1758,0.2991,0.1199,-0.0816,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
13.8,0.8767,-4.1026,0.253,-0.2328,-0.0497,0.0338,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
13.9,-0.9459,0.9414,-0.1343,0.0625,-0.0841,0.0572,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,23
14.0,0.0893,-2.9781,0.1821,-0.1428,-0.1082,0.0736,False,gentle_curve,52.560585,-1.482209,138.01,4.669,6.0,350.26,23
14.1,0.3816,-0.2039,-0.2098,-0.0983,0.0046,-0.0031,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,23
14.2,-0.0372,-2.2163,0.601,-0.0167,-0.0697,0.0474,False,gentle_curve,52.560585,-1.482209,138.01,4.669,6.0,350.26,23
14.301,0.4257,-1.1064,0.3041,-0.0022,-0.009,0.0061,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,23
14.4,0.4136,-1.916,-0.1325,0.2499,0.0074,-0.005,False,gentle_curve,52.560585,-1.482209,138.01,4.669,6.0,350.26,23
14.5,0.1663,-0.3007,0.4373,-0.12,0.0264,-0.018,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,23
14.601,0.8596,-2.1227,0.3333,0.2179,0.0097,-0.0066,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,23
14.7,0.6878,-6.56,-0.1178,0.1638,0.0891,-0.0606,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,23
14.8,-0.8017,-3.4263,-0.4646,0.1581,0.0303,-0.0206,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,23
14.901,0.9844,-3.8622,0.2541,0.0237,0.0936,-0.0636,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,25
15.001,1.1462,-4.8659,-0.9163,-0.1025,0.0572,-0.0389,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,25
15.1,1.1264,-3.2789,0.4002,-0.1074,0.0534,-0.0363,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,25
15.201,-0.4001,-2.2973,-1.1385,-0.0479,0.2135,-0.1452,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,25
15.3,1.1902,-3.1846,0.2958,-0.1065,-0.0004,0.0002,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,25
15.4,0.4469,-1.5993,0.3319,-0.1123,-0.0171,0.0116,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,25
15.5,2.3735,-1.8813,-0.0124,0.0703,0.0665,-0.0453,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,25
15.6,0.4494,-2.3178,-0.9266,0.0843,-0.0781,0.0531,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,25
15.701,1.6079,-2.7565,0.5593,0.023,0.1255,-0.0853,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,25
15.8,1.0665,-3.4095,-0.1566,0.0076,0.0976,-0.0664,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,25
15.9,0.5184,-3.4067,0.9375,0.0206,0.0759,-0.0516,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
16.001,2.505,-2.6204,0.5057,0.1649,-0.1069,0.0727,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
16.1,1.4617,-2.46,-0.0846,0.0876,0.0564,-0.0383,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
16.2,1.2741,-2.7205,-0.2418,0.0434,0.0454,-0.0309,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
16.301,1.9668,-3.1406,-0.1219,0.0324,0.0177,-0.012,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
16.401,1.0947,-4.015,-0.141,0.0149,-0.1106,0.0752,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
16.501,1.1515,-3.1728,-0.6085,0.1009,-0.0709,0.0482,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
16.6,2.6225,-0.8375,0.0689,0.0474,-0.0316,0.0215,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
16.7,1.7235,-2.2225,-0.3943,0.0038,-0.0498,0.0339,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
16.8,1.4308,-1.4543,-0.7115,0.0378,0.004,-0.0027,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
16.901,1.2725,-1.2903,-0.4274,0.0806,-0.0047,0.0032,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
17.001,1.2395,-1.7134,0.0192,0.039,0.0504,-0.0343,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
17.1,1.8057,-1.68,-0.628,0.1074,-0.0208,0.0141,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
17.2,1.2042,-1.2778,-0.6796,-0.0264,-0.0126,0.0086,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
17.301,0.891,-2.105,-0.2764,-0.029,0.0685,-0.0466,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
17.405,1.7036,-1.8579,0.1051,-0.0494,-0.0366,0.0249,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
17.5,1.5076,-1.2457,0.1833,-0.0005,-0.0704,0.0479,False,sharp_turn,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
17.6,0.3562,-0.0893,0.382,0.1822,-0.0772,0.0525,False,gentle_curve,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
17.701,1.0821,-0.0435,0.2415,-0.1156,0.0603,-0.041,False,gentle_curve,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
17.8,0.3231,0.2343,-1.3399,0.0951,0.0012,-0.0008,False,gentle_curve,52.560585,-1.482209,138.01,4.669,6.0,350.26,24
17.9,0.1695,-0.9594,-0.8014,0.0676,0.0406,-0.0276,False,gentle_curve,52.561913,-1.482568,138.03,4.769,4.0,16.2,24
18.001,0.2413,-0.1468,0.0745,-0.0413,0.129,-0.0877,False,gentle_curve,52.561913,-1.482568,138.03,4.769,4.0,16.2,24
18.101,1.5261,-0.3068,1.4864,0.1656,0.1093,-0.0744,False,sharp_turn,52.561913,-1.482568,138.03,4.769,4.0,16.2,24
18.201,1.5134,-2.9922,-0.286,-0.1568,0.071,-0.0483,False,sharp_turn,52.561913,-1.482568,138.03,4.769,4.0,16.2,24
18.301,-0.8145,-0.2365,-1.4515,0.0148,-0.1719,0.1169,False,sharp_turn,52.561913,-1.482568,138.03,4.769,4.0,16.2,24
