timestamp_s,accel_vehicle_fwd,accel_vehicle_lat,accel_vehicle_up,gyro_vehicle_yaw,gyro_vehicle_pitch,gyro_vehicle_roll,zupt_flag,maneuver_state,gps_lat,gps_lon,gps_alt,gps_speed_mps,gps_accuracy_m,gps_heading_deg,gps_satellites
2.299,-0.5136,1.1315,-0.0005,0.0334,-0.0677,-0.0275,False,gentle_curve,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
2.399,-1.3389,1.0998,0.1781,0.019,-0.0414,0.0011,False,gentle_curve,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
2.499,-1.3199,1.0978,-0.367,0.0376,0.042,-0.0154,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
2.6,-1.1684,0.6408,0.1675,0.0066,0.0628,-0.0119,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
2.699,-1.4609,0.7271,0.1634,0.049,0.0224,-0.0416,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
2.8,-0.9303,1.1346,-0.0899,0.0022,-0.0075,-0.0049,False,gentle_curve,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
2.9,-1.4811,1.8313,0.3376,0.0698,0.0115,-0.0119,False,gentle_curve,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
2.999,-1.0464,0.6439,-0.2487,0.0059,0.0337,0.0431,False,gentle_curve,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
3.1,-1.0816,0.9162,-0.274,0.0266,-0.003,0.0343,False,gentle_curve,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
3.2,-1.1131,1.0743,-0.2738,0.0373,0.0069,-0.0139,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
3.3,-1.8243,0.5565,0.515,0.0193,0.0248,0.0251,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
3.4,-1.2919,0.5957,0.0761,0.0286,0.0531,0.0144,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
3.499,-1.0935,1.289,0.0417,0.0086,0.0227,0.0393,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
3.6,-0.467,0.9297,-0.1088,0.0049,0.0459,0.0266,False,gentle_curve,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
3.7,-1.5992,1.2955,-0.2998,0.0299,-0.0276,0.0036,False,gentle_curve,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
3.799,-1.0039,1.0462,-0.0181,-0.0021,0.0002,-0.0217,False,gentle_curve,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
3.899,-1.0154,0.8896,0.0315,-0.0009,0.0505,-0.0014,False,gentle_curve,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
4.0,-1.2701,0.8469,0.2527,0.0338,-0.0367,-0.0083,False,gentle_curve,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
4.1,-0.7866,0.5113,-0.1418,0.0071,0.0042,0.0127,False,gentle_curve,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
4.199,-1.2807,1.8084,-0.0636,0.0189,-0.002,0.001,False,gentle_curve,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
4.299,-1.7277,1.3165,0.1339,0.0526,0.0281,-0.0067,False,gentle_curve,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
4.4,-0.5916,0.898,0.0233,0.0045,0.0141,0.0036,False,gentle_curve,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
4.5,-1.6481,1.1887,0.2694,-0.0031,-0.0013,0.0101,False,gentle_curve,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
4.599,-1.0912,0.8622,0.0701,0.0269,0.0136,-0.0003,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
4.7,-1.4102,0.9241,-0.017,0.0293,-0.0166,-0.012,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
4.799,-0.9485,0.9027,-0.3601,0.0265,-0.0185,-0.024,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,27
4.899,-0.8053,0.8453,0.1924,0.011,-0.0105,0.0027,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,26
5.0,-0.8915,0.6406,0.2307,0.0141,-0.0024,-0.0019,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,26
5.099,-0.8247,0.7097,0.0364,0.029,-0.0057,-0.0113,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,26
5.199,-0.7177,0.9417,-0.0658,0.0296,-0.0059,-0.0065,True,stationary,52.40166,-1.50529,147.5,1.547,3.0,241.65,26
5.3,-0.6245,0.5305,0.0437,0.0172,0.0226,0.0107,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,26
5.4,-0.5559,0.6528,0.101,0.0377,0.005,0.0047,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,26
5.5,-0.6846,0.4869,0.1181,-0.0035,-0.0005,-0.0021,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,26
5.6,-0.4536,0.5542,-0.0769,0.0208,0.0125,-0.0017,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,26
5.7,-0.3881,0.4615,0.1257,0.0123,0.0061,-0.0097,True,stationary,52.40166,-1.50529,147.5,1.547,3.0,241.65,26
5.799,-0.2741,0.4647,0.156,0.0084,-0.0156,-0.0187,False,stationary,52.40166,-1.50529,147.5,1.547,3.0,241.65,26
5.899,-0.3062,0.5752,0.0386,-0.0093,0.0049,-0.0043,True,stationary,52.40166,-1.50529,147.5,1.547,3.0,241.65,26
5.999,-0.1777,0.3061,0.1365,-0.0028,0.0052,0.0029,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,26
6.1,-0.0647,0.2848,0.0013,0.0105,-0.0149,0.0085,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,26
6.199,-0.4297,0.4335,-0.028,-0.0019,-0.0193,-0.0073,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,26
6.301,-0.0875,0.2157,0.0244,0.028,-0.0119,-0.0071,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,26
6.399,-0.0198,0.3754,0.2207,0.0176,-0.0205,-0.008,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,26
6.499,-0.0308,0.2327,0.0258,0.0062,-0.0002,0.0025,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,26
6.599,-0.053,0.2319,-0.0622,0.0138,0.0018,0.0001,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,26
6.7,0.1966,-0.0181,0.0762,-0.0028,-0.0203,-0.0105,True,stationary,52.40166,-1.50529,147.5,1.547,3.0,241.65,26
6.799,0.157,0.1922,0.0973,0.0193,-0.0081,-0.0067,True,stationary,52.40166,-1.50529,147.5,1.547,3.0,241.65,26
6.899,-0.1201,0.1884,0.1453,0.0177,-0.0128,-0.0174,True,stationary,52.40166,-1.50529,147.5,1.547,3.0,241.65,24
7.0,-0.1013,0.1866,0.086,0.026,0.0212,0.0005,True,stationary,52.40166,-1.50529,147.5,1.547,3.0,241.65,24
7.099,-0.2722,0.476,0.1001,0.0003,-0.0038,-0.0023,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,24
7.199,0.0014,0.1437,0.0495,0.0067,0.0236,0.0057,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,24
7.299,0.0444,-0.0546,0.0186,0.0107,0.0087,0.0022,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,24
7.4,0.1618,-0.1113,-0.0038,-0.0058,-0.0166,-0.0057,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,24
7.499,0.1359,0.0295,0.0152,0.0139,0.0263,0.0007,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,24
7.599,0.3345,-0.2161,-0.0686,0.0057,0.0221,-0.0015,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,24
7.699,0.3796,-0.1941,0.1281,0.0218,0.0146,-0.0037,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,24
7.799,0.1728,-0.0271,0.1241,-0.0088,-0.0076,-0.0112,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,24
7.9,0.459,-0.2292,0.033,-0.0051,-0.0016,-0.0082,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,24
8.0,0.3667,-0.1197,0.0622,0.0102,-0.0114,-0.0072,True,stationary,52.40166,-1.50529,147.5,1.547,3.0,241.65,25
8.099,0.2231,0.0392,0.1196,-0.0007,-0.0094,-0.0044,False,stationary,52.40166,-1.50529,147.5,1.547,3.0,241.65,25
8.2,0.2919,-0.1056,0.0717,-0.0087,-0.0242,0.0017,True,stationary,52.40166,-1.50529,147.5,1.547,3.0,241.65,25
8.3,0.2142,-0.0313,0.0685,0.0314,-0.0078,0.0044,True,stationary,52.40166,-1.50529,147.5,1.547,3.0,241.65,25
8.399,0.1254,0.1297,-0.1037,0.0069,-0.0445,-0.0103,True,stationary,52.40166,-1.50529,147.5,1.547,3.0,241.65,25
8.499,0.3076,-0.2025,-0.0592,-0.0225,0.0228,0.0058,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,25
8.6,0.5831,-0.0995,-0.0099,0.0012,-0.0336,0.0285,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,25
8.699,0.0168,-0.2838,0.1737,-0.0015,-0.0779,-0.0115,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,25
8.799,0.0217,-0.4116,0.2081,-0.0255,0.0527,0.0097,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,25
8.901,-0.1605,0.3481,-0.2348,0.0308,-0.1392,0.0059,False,straight,52.40166,-1.50529,147.5,1.547,3.0,241.65,25
9.0,0.1203,-0.1521,0.0396,0.0425,-0.1901,-0.0602,False,straight,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
9.1,0.2826,-0.4479,0.2877,0.087,0.0162,0.0345,False,straight,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
9.2,0.5481,-0.0336,0.1131,-0.0184,0.067,0.0361,False,straight,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
9.299,0.3319,-0.2315,0.2095,0.0045,0.0568,-0.0267,False,straight,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
9.4,0.4903,-0.4516,-0.0002,0.0238,-0.0249,0.0156,False,straight,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
9.505,-0.0888,0.1059,0.0503,0.0169,0.0798,-0.0114,False,straight,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
9.6,-0.0122,0.0387,0.0282,0.0161,-0.0428,0.0168,False,straight,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
9.699,0.2232,0.0105,0.0709,0.0139,0.0326,0.0143,False,straight,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
9.8,0.3724,-0.1368,0.0508,0.006,0.0192,0.0047,False,straight,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
9.899,0.4522,-0.4062,0.1288,0.0197,-0.0391,-0.0025,False,straight,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
9.999,0.2931,-0.127,-0.0534,0.0061,0.0074,-0.0049,False,straight,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
10.1,0.5748,-0.3433,0.0348,0.0276,0.0005,-0.0092,False,straight,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
10.202,0.3616,-0.2497,0.0584,-0.0114,-0.0066,-0.0025,False,straight,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
10.299,0.2423,-0.1098,-0.0267,0.01,0.0044,-0.0013,False,straight,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
10.399,0.2823,-0.1841,0.0426,0.0089,0.0074,0.007,False,straight,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
10.5,0.2442,-0.2088,0.0472,0.0083,-0.0029,0.005,False,straight,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
10.599,0.2175,-0.227,0.0959,0.0158,-0.01,0.0031,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
10.7,0.3464,-0.2368,0.1265,0.0157,-0.0028,0.0005,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
10.799,0.408,-0.216,0.0587,0.0068,-0.0118,-0.0073,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
10.899,0.2988,-0.2373,0.0376,-0.0072,-0.0015,-0.0063,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
10.999,0.2243,-0.1292,0.0513,0.0115,0.001,-0.012,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
11.1,0.2309,-0.2037,0.104,0.0015,-0.0104,-0.0103,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
11.199,0.3635,-0.2532,0.0402,0.0084,0.0026,-0.0029,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
11.3,0.3666,-0.2005,0.0709,0.0149,0.0003,0.006,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
11.4,0.4368,-0.357,0.0792,-0.0018,0.0056,0.0036,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
11.5,0.3993,-0.192,0.0142,-0.004,-0.0103,0.006,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
11.6,0.3086,-0.0929,0.0162,0.0099,-0.0014,0.0045,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
11.699,0.2784,-0.2261,0.0806,-0.0025,-0.0013,-0.0071,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
11.799,0.3362,-0.1397,0.1057,0.0021,-0.0083,-0.008,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
11.905,0.4084,-0.1805,0.0599,0.0101,-0.0061,-0.0094,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
12.0,0.4174,-0.2417,0.0541,-0.003,-0.0089,-0.0063,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,23
12.099,0.3935,-0.2735,-0.0038,0.0015,-0.0143,-0.0018,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,23
12.2,0.2406,-0.0952,0.0407,0.0238,0.0017,0.0039,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,23
12.299,0.2515,-0.1155,0.1185,0.0086,-0.0054,0.001,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,23
12.399,0.3011,-0.1567,0.1616,0.0025,-0.005,0.0005,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,23
12.499,0.352,-0.2851,0.1237,-0.0042,-0.0018,0.0071,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,23
12.6,0.2771,-0.2099,0.1078,0.0053,0.0053,0.0095,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,23
12.699,0.4019,-0.2778,0.0835,-0.0018,0.0013,0.001,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,23
12.802,0.3313,-0.1949,0.0949,-0.0097,0.0001,-0.0038,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,23
12.899,0.271,-0.1479,0.0621,0.0082,0.0056,0.0012,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
12.999,0.191,-0.058,0.1193,-0.0035,0.0053,0.0019,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
13.099,0.2023,-0.0368,0.1395,-0.0168,-0.0045,-0.0095,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
13.2,0.2297,-0.1129,0.0818,0.0038,0.0012,-0.0053,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
13.299,0.308,-0.2324,0.0837,0.0009,0.0101,0.0086,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
13.4,0.4039,-0.1999,0.0674,-0.0018,0.0035,0.0104,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
13.5,0.4063,-0.2582,0.0397,-0.0038,-0.0079,0.0151,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
13.6,0.1525,-0.1438,0.0281,0.0076,-0.0027,-0.0004,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
13.699,0.133,0.0627,0.1357,-0.0055,-0.0034,-0.0117,False,straight,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
13.8,0.3036,-0.1368,0.0549,0.0027,-0.0067,-0.012,False,straight,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
13.899,0.2152,-0.1084,0.0983,0.0029,0.0011,-0.001,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
13.999,0.2846,-0.2757,0.0552,-0.0123,0.0017,-0.0102,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
14.1,0.2186,-0.2411,0.1064,0.0069,0.0077,0.0048,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
14.199,0.1146,0.0331,0.0445,0.0105,0.0048,0.0071,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
14.299,0.1165,-0.0904,0.0785,-0.0097,0.0084,0.0085,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
14.4,0.1705,-0.246,0.1027,0.0011,0.0049,0.0059,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
14.5,0.339,-0.2853,0.0185,0.0001,0.001,-0.0062,False,straight,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
14.599,0.3379,-0.0997,0.053,-0.0168,0.0065,0.0,False,straight,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
14.7,0.2092,-0.1185,0.0343,0.0082,0.0006,-0.0051,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
14.799,0.0433,-0.1055,0.0935,0.012,-0.0058,0.0036,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
14.899,0.0852,-0.0521,0.0976,-0.0013,-0.0076,0.0048,False,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
15.0,0.1711,-0.062,0.1113,0.0035,-0.0057,0.0092,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
15.1,0.2804,-0.1477,0.0701,0.0015,-0.0084,0.0015,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
15.199,0.2801,-0.2021,0.0057,-0.0109,-0.0094,-0.0038,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
15.299,0.1558,0.0669,0.0633,0.0009,0.0197,-0.0084,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
15.399,0.0157,0.0418,0.1125,0.0183,0.0061,-0.0046,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
15.499,0.1372,-0.0067,0.118,-0.01,0.0029,-0.0073,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
15.599,0.2027,0.0023,0.0592,0.0014,0.0054,0.0035,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
15.699,0.2217,-0.1124,0.0571,-0.001,-0.0058,0.0068,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
15.799,0.2718,-0.1158,0.0625,-0.0057,-0.0029,0.0015,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,25
15.9,0.1704,-0.0287,0.0463,0.0115,0.0031,0.0114,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
15.999,0.1027,0.0559,0.0514,0.0038,0.0017,-0.0009,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
16.1,0.1028,0.084,0.1469,-0.0025,-0.0137,-0.0103,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
16.2,0.1399,0.0332,0.137,0.0075,-0.0141,-0.0073,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
16.3,0.3086,-0.0459,0.0578,-0.0073,-0.0077,-0.0141,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
16.399,0.1797,-0.0055,0.0282,-0.0081,-0.0035,0.0031,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
16.499,-0.0406,0.0785,0.1001,0.0124,0.0013,0.0056,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
16.599,0.125,0.059,0.1288,-0.007,-0.0174,-0.0034,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
16.699,0.2363,0.0534,0.1014,0.0102,-0.0023,-0.001,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
16.799,0.2408,-0.1414,0.0491,0.0079,-0.0045,-0.0084,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,24
16.899,0.0431,0.0153,0.0801,-0.0029,0.006,-0.0053,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,23
17.0,0.0033,0.1623,0.1089,0.0137,0.0024,0.0039,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,23
17.099,0.1019,-0.0195,0.1402,-0.0068,-0.0074,-0.0013,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,23
17.199,0.1934,0.0044,0.0894,-0.0087,0.007,0.0045,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,23
17.299,0.1803,-0.036,0.0643,0.0092,-0.008,0.0038,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,23
17.399,0.0628,0.0223,0.0613,-0.0026,-0.0067,-0.0079,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,23
17.5,-0.078,0.1961,0.1306,0.0074,-0.0178,-0.0051,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,23
17.6,0.0688,-0.0277,0.1246,0.0151,-0.0005,-0.0045,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,23
17.7,0.1361,-0.0482,0.1169,-0.0123,-0.0041,0.0011,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,23
17.8,0.1395,-0.0077,0.0747,0.0064,-0.006,0.0055,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,23
17.9,-0.0186,0.0985,0.0411,-0.0056,0.0061,0.0046,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,26
17.999,-0.0255,0.0317,0.15,-0.003,-0.0126,-0.0007,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,26
18.099,0.1291,0.0607,0.1455,0.0069,0.0024,-0.0078,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,26
18.2,0.2333,-0.0797,0.0612,-0.0119,-0.0064,-0.0064,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,26
18.299,0.0377,0.115,0.0343,0.0096,0.0168,0.0044,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,26
18.399,-0.0292,0.1591,0.1441,-0.0002,0.0123,0.001,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,26
18.5,0.0639,0.0364,0.1377,-0.0033,0.0092,0.0056,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,26
18.6,0.1223,-0.0405,0.11,0.0087,0.0049,0.0016,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,26
18.699,0.1315,-0.0285,0.0819,-0.019,0.0015,-0.0065,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,26
18.799,-0.0492,0.1796,0.0728,-0.0019,-0.0021,0.0019,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,26
18.9,-0.0389,0.0221,0.0658,-0.0037,-0.0142,-0.0071,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,23
18.999,-0.0233,0.1255,0.1866,0.0183,0.0013,-0.005,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,23
19.099,0.0947,-0.0533,0.0869,-0.0031,-0.0019,-0.0113,True,stationary,52.401546,-1.505601,147.88,0.0,4.0,237.99,23
