timestamp_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z,gps_lat,gps_lon,gps_alt,gps_speed_mps,gps_accuracy_m,gps_heading_deg,gps_satellites
1.5,0.21,0.1068,9.988,0.0021,-0.0141,-0.0025,-16.87,-28.69,12.38,-0.0008,0.0004,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
1.6,-0.2443,-0.1354,9.7946,-0.003,0.0185,0.0044,-16.37,-28.69,12.38,0.0044,0.0017,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
1.7,-0.113,0.133,9.7487,-0.005,0.0255,0.0007,-16.0,-29.0,11.69,-0.001,0.0007,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
1.8,-0.1079,-0.0135,9.8904,0.002,0.0186,-0.0178,-16.31,-28.94,12.44,-0.0004,0.001,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
1.9,0.0425,-0.1701,9.8094,0.001,0.0207,-0.0117,-16.31,-28.25,12.38,-0.0024,-0.0017,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
2.0,-0.1269,-0.0106,9.8319,0.0069,0.0042,-0.0198,-16.5,-28.81,12.19,-0.0006,-0.002,9.8065,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
2.099,0.0293,-0.2658,9.8783,-0.0083,0.0141,0.0044,-16.62,-28.5,11.94,0.0015,-0.0012,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
2.2,-0.203,0.1095,9.7149,-0.0121,0.0017,0.0059,-16.44,-28.5,12.31,-0.0016,-0.0019,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
2.3,0.0342,-0.2651,9.8454,-0.0029,-0.0183,0.0113,-16.56,-28.31,11.94,-0.001,0.0007,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
2.399,-0.1773,-0.0084,9.7625,-0.0044,-0.0156,0.0136,-16.06,-28.62,12.88,-0.0005,-0.002,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
2.499,-0.0001,0.1194,9.8786,-0.0053,-0.0156,0.0061,-16.69,-27.94,12.69,0.0037,0.0033,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
2.6,-0.1868,-0.1253,9.7648,-0.0015,0.0012,0.0069999999999999,-16.0,-28.12,12.31,-0.0002,-0.0005,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
2.7,0.2243,-0.0054,9.8555,-0.0017,0.0194,-0.0093,-16.44,-28.25,12.38,0.0024,0.0024,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
2.8,-0.2934,-0.1305,9.6799,0.0135,0.0238,-0.0139999999999999,-16.31,-28.69,12.25,0.0026,0.0025,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
2.9,0.4249,0.0834,9.9971,0.011,0.025,-0.027,-16.25,-29.06,12.44,0.0009,-0.0018,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
2.999,-0.1162,0.0612,9.8042,-0.0116,0.0559,-0.0066,-16.25,-28.69,11.81,0.0031,0.0015,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
3.099,0.3567,0.1393,9.8594,-0.0027,0.0235,-0.022,-15.69,-28.94,12.19,-0.0016,-0.0028,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
3.2,-0.0882,0.0793,9.8303,-0.0058,0.0062,-0.0204,-16.69,-28.62,12.56,-0.001,0.0022,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
3.3,-0.1347,-0.4122,9.8723,0.0042,0.0062,0.0058,-16.25,-28.75,12.0,-0.002,-0.0052,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
3.4,-0.0974,-0.0028,9.8541,0.0056,-0.0238,0.0093,-16.37,-28.44,11.56,-0.0009,-0.0017,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
3.5,-0.1655,-0.3569,9.8404,-0.0042,-0.0264,0.0186,-16.44,-28.56,12.19,0.0006,-0.0026,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
3.6,0.0655,0.176,9.8298,-0.0209,-0.0402,0.0286,-16.06,-28.5,12.25,-0.0045,-0.0037,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
3.7,-0.0892,-0.3525,9.8777,-0.0019,-0.0443,0.0042,-16.69,-28.37,12.25,-0.0009,0.0002,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
3.799,0.016,0.2386,9.7975,0.0,-0.0171,0.0175,-16.12,-28.75,11.81,-0.0024,-0.0027,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
3.9,-0.1207,-0.0611,9.8771,0.0137,-0.0091,0.0002,-16.69,-28.56,12.13,0.0026,0.0018,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
4.0,-0.0278,-0.3471,9.8275,0.0107,0.0199,-0.0094,-16.5,-28.19,11.75,0.0001,-0.0006,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
4.1,0.2582,0.0912,9.9,-0.0024,0.0312,-0.0063,-16.81,-28.69,11.94,0.0029,0.0024,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
4.2,-0.1304,0.0081,9.7794,-0.0019,0.016,-0.0162,-16.75,-28.62,12.31,0.0016,0.0009,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
4.3,0.2088,0.1073,9.9007,-0.0025,0.022,-0.0095,-16.37,-27.94,12.88,-0.0003,0.0006,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
4.399,-0.1126,-0.1037,9.8716,-0.0063,0.0156,-0.01,-16.06,-28.31,12.25,0.0019,0.0033,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
4.5,0.1466,0.0969999999999999,9.859,-0.0024,0.0126,-0.0064,-16.5,-28.44,11.88,-0.0025,0.0007,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
4.6,-0.1018,-0.0403,9.8625,-0.0106,0.0007,0.0066,-16.44,-28.5,12.25,0.0,0.0016,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
4.7,-0.0497,-0.0588,9.7754,-0.0001,-0.013,-0.0056,-16.25,-28.81,12.06,0.0014,-0.0004,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
4.799,0.2034,0.0248,9.9261,-0.0027,-0.0277,0.0021,-16.56,-28.62,11.81,-0.0036,0.0,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
4.9,-0.0938,-0.0706,9.8336,0.0029,-0.0055,0.003,-15.94,-28.69,12.44,-0.0003,-0.0014,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,23
5.0,-0.1216,0.0216,9.8649,-0.0029,0.0017,-0.0027,-16.69,-29.19,12.19,-0.0014,-0.0001,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
5.099,0.14,-0.2179,9.8699,-0.0025,0.0371,0.0142,-16.25,-28.81,12.5,-0.0008,-0.0009,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
5.199,-0.128,-0.0017,9.7722,-0.0002,0.0319,-0.0168,-16.5,-28.69,12.13,0.0022,0.0001,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
5.299,0.291,-0.0035,9.9742,-0.0016,0.012,-0.0075,-16.0,-28.94,11.5,0.0034,0.0015,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
5.399,-0.1715,0.0752,9.851,0.0068,0.0108,-0.0093,-16.5,-28.87,11.69,0.0018,0.0005,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
5.5,0.1892,-0.0559,9.9166,0.0079,0.0024,-0.01,-16.5,-29.25,11.56,0.0039,0.0003,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
5.6,-0.1829,0.0493,9.835,0.011,0.0099,0.0003,-16.81,-28.81,12.19,0.0008,-0.0001,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
5.7,0.0685,-0.1079,9.8245,0.0067,0.0011,-0.006,-16.56,-28.37,12.31,-0.0002,-0.0007,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
5.8,0.0604,0.0755,9.9566,0.002,-0.0048,-0.0057,-16.19,-28.5,12.25,-0.0045,-0.0005,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
5.9,-0.2195,-0.0916,9.6736,-0.009,-0.0108,-0.0095,-16.44,-28.81,12.06,-0.0037,0.0011,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
6.0,-0.1295,0.0427,9.7619,-0.0125,-0.0073,-0.002,-16.0,-28.69,12.13,-0.0021,-0.0026,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
6.1,-0.1488,-0.2315,9.8435,-0.0017,0.0092,-0.0039,-16.94,-28.75,12.06,0.0005,-0.0015,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
6.2,0.1215,-0.0188,9.8415,0.0104,0.0353,-0.0165,-16.44,-28.87,12.25,-0.0034,-0.0025,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
6.3,-0.191,-0.1361,9.787,0.0106,0.0405,-0.0238,-16.37,-29.0,11.94,-0.0019,0.0005,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
6.4,0.216,-0.0209,9.88,0.0065,0.0328,-0.023,-15.87,-28.81,12.38,-0.0026,-0.0031,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
6.5,-0.0262,0.149,9.931,-0.009,0.0377,-0.0101,-16.75,-28.44,11.94,0.0024,0.0013,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
6.6,0.4071,0.0768,9.9452,0.0109,0.0157,-0.0114,-16.5,-28.62,11.69,-0.0009,0.0008,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
6.7,-0.088,0.1444,9.7863,0.0043,0.0107,-0.0115,-16.12,-28.62,12.25,0.0019,0.0045,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
6.799,-0.1858,-0.4307,9.9035,0.0066,-0.009,0.0158,-16.75,-28.25,11.44,0.0011,0.0018,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
6.9,-0.0359,0.0211,9.8619,-0.0106,-0.0265,0.0156,-16.25,-28.87,11.56,0.0015,0.004,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
7.0,-0.0842,-0.3326,9.8369,-0.0073,-0.024,0.0306,-16.5,-27.75,12.56,0.0044,0.0037,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
7.1,-0.0999,0.1627,9.8706,0.0012,-0.0358,0.0177,-15.75,-28.69,12.06,-0.0003,0.0017,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
7.199,-0.0269,-0.3487,9.8915,0.0117,-0.049,0.0106,-15.94,-29.06,12.19,0.0005,0.005,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
7.3,-0.0009,0.259,9.8296,0.0051,-0.0184,0.0078,-16.37,-28.56,12.75,-0.0029,0.0015,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
7.399,0.0928,0.0927,9.7492,0.005,-0.0082,0.0031,-16.75,-29.0,12.06,0.0004,0.0016,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
7.5,-0.1718,0.1052,9.8269,-0.0013,0.0091,-0.0032,-16.06,-29.31,12.63,0.0011,-0.0027,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
7.6,-0.0536,-0.0351,9.8927,-0.0036,0.0253,-0.0104,-16.0,-28.75,12.75,-0.0023,0.0017,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
7.699,0.0367,-0.1098,9.7632,0.0079,-0.0062,-0.0126,-16.12,-29.19,11.88,-0.0018,0.0,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
7.8,-0.1534,0.0486,9.8558,-0.0021,0.0011,0.0015,-17.0,-28.69,12.25,-0.0015,-0.0004,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
7.899,0.0342,-0.2909,9.8325,-0.0069999999999999,0.0052,0.0073,-16.81,-29.0,11.88,0.0009,-0.0015,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
8.0,-0.03,0.0959,9.8155,-0.0017,-0.0054,0.0063,-16.44,-28.25,12.25,0.0004,-0.0012,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
8.1,0.0857,0.0848,9.8651,0.0018,-0.0145,0.0093,-16.25,-28.31,12.44,0.0013,0.0012,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
8.2,-0.1667,-0.0389,9.7563,0.0004,-0.0187,-0.0005,-16.37,-28.62,12.0,0.0002,-0.0002,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
8.3,0.1698,0.1242,9.9046,-0.0014,-0.0244,-0.0028,-16.44,-28.87,12.13,0.0008,0.0014,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
8.399,-0.0527,-0.0755,9.8059,-0.0055,-0.0072,-0.0023,-16.31,-28.56,12.44,0.0035,0.0017,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
8.499,0.2175,0.1073,9.886,0.0054,0.0198,-0.0147,-16.25,-28.69,12.44,-0.0016,-0.0018,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
8.6,-0.1103,-0.0911,9.8706,0.0054,0.0365,-0.0135,-16.94,-28.44,12.0,0.001,0.0019,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
8.7,-0.1672,-0.1094,9.8108,-0.0012,0.0393,-0.0171,-16.87,-28.37,12.38,-0.0024,-0.0018,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
8.799,-0.1726,-0.1138,9.797,-0.0034,0.0239,-0.0182,-16.69,-28.69,12.38,0.0004,-0.0011,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
8.9,-0.1673,0.074,9.7606,-0.0156,0.0265,-0.0053,-16.62,-28.12,12.06,0.0002,-0.0039,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
9.0,0.2858,0.1324,9.9145,-0.0093,0.0056,-0.0062,-16.69,-28.62,12.19,-0.0016,-0.0004,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
9.1,-0.2464,-0.0931,9.8382,0.0052,0.0025,0.0021,-16.12,-28.75,11.94,-0.0025,-0.0039,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
9.2,0.1353,-0.0213,9.8596,0.0048,-0.0015,-0.0019,-16.56,-28.5,12.63,-0.0002,-0.0035,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
9.3,-0.0709,0.022,9.8948,-0.0054,-0.023,0.0034,-16.5,-28.19,11.5,0.0013,0.0001,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
9.4,-0.0829,-0.0448,9.7369,-0.0132,-0.0116,0.0125,-16.44,-28.56,12.44,-0.0002,-0.0007,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
9.5,-0.0481,-0.043,9.8558,0.0024,-0.0023,-0.0079,-16.25,-28.25,12.69,0.0036,0.0015,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
9.6,-0.1649,-0.1475,9.7334,0.0019,0.0209,-0.0022,-16.37,-27.87,11.81,0.0026,0.0002,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
9.7,0.2938,0.1802,9.9626,0.0101,0.0504,-0.0119,-16.5,-29.0,12.13,0.0023,0.0006,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
9.8,-0.0383,-0.2996,9.8183,0.0138,0.0498,-0.0235,-16.56,-28.69,12.56,0.0058,0.0028,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
9.9,-0.0917,0.0245,9.8199,-0.0091,0.05,-0.0149,-16.44,-28.62,11.63,-0.0008,-0.001,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
10.0,-0.0441,-0.3163,9.8705,-0.003,0.0232,-0.0074,-16.62,-28.69,12.13,0.0002,0.0024,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
10.099,-0.0441,0.1353,9.8053,0.0033,0.0024,-0.0204,-16.06,-28.81,11.81,-0.0007,-0.0029,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
10.2,0.2062,0.1441,9.8813,-0.0071,-0.0053,0.0123,-16.12,-28.87,12.19,-0.0027,0.0003,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
10.3,-0.1092,0.1324,9.7536,-0.01,-0.0167,0.0226,-16.06,-28.0,12.06,-0.0018,-0.005,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
10.4,0.2248,0.1678,9.9074,-0.0075,-0.0332,0.0161,-16.25,-28.06,12.19,-0.0033,-0.001,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
10.5,-0.122,-0.1589,9.8262,-0.005,-0.016,0.0234,-16.44,-29.0,11.75,-0.002,-0.0024,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
10.599,0.2174,0.0727,9.9067,0.0004,-0.019,0.0033,-16.31,-28.31,11.88,0.0011,-0.0021,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
10.7,-0.1052,-0.0793,9.8442,-0.0013,-0.0239,-0.0001,-16.25,-28.75,12.31,0.0028,0.0024,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
10.8,-0.0085,-0.0749,9.8455,-0.0006,0.0162,0.0057,-16.56,-27.87,11.44,-0.0041,-0.0036,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
10.899,0.1794,0.0717,9.8437,0.0097,0.0196,-0.0117,-15.87,-28.44,13.0,0.002,0.0014,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
11.0,-0.0102,-0.2252,9.7622,0.0163,0.023,-0.0109,-16.94,-28.44,12.13,0.0023,-0.0011,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
11.1,0.2471,0.1157,9.944,0.0046,0.0259,-0.0144,-16.75,-28.5,12.06,0.0039,0.0014,9.8065,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
11.2,-0.0087,-0.0585,9.8488,-0.0013,0.0081,-0.0222,-16.56,-28.44,12.06,0.0016,0.0023,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
11.3,0.1232,0.1272,9.8066,-0.0113,0.0161,0.0093,-16.37,-28.0,11.75,-0.0028,0.0004,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
11.4,0.034,-0.0123,9.8948,-0.0084,-0.0044,0.0066,-16.56,-28.62,12.25,0.0009,0.0029,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
11.5,0.0642,0.1515,9.828,0.0001,0.003,0.0123,-16.87,-28.31,12.0,-0.0027,-0.0024,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
11.599,0.1251,0.09,9.93,-0.01,-0.0172,0.0089,-16.31,-28.25,12.81,-0.0006,0.0018,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
11.7,-0.0753,-0.1584,9.7887,0.0014,-0.0305,0.0134,-16.62,-28.5,12.63,-0.0037,-0.0036,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
11.8,0.0845,0.0878,9.905,-0.0052,-0.0137,0.0037,-16.0,-28.75,12.5,-0.003,-0.0028,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
11.9,-0.0505,-0.1529,9.8246,0.0008,-0.0059,-0.0014,-16.37,-28.56,12.44,-0.0012,-0.0006,9.8065,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
12.0,0.1391,0.0486,9.8469,0.0141,0.0157,-0.0154,-16.31,-28.06,12.5,0.0008,-0.0021,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
12.1,0.0161,0.1156,9.8536,0.006,0.0386,-0.0076,-16.75,-28.0,12.19,0.0014,0.0011,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
12.2,0.1332,0.0419,9.8604,-0.0039,0.0268,-0.0051,-16.25,-28.37,12.13,-0.001,-0.0007,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
12.299,0.0181,0.2077,9.8822,-0.0075,0.0253,-0.0047,-16.56,-28.62,12.44,0.0043,0.0031,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
12.4,-0.1523,-0.2401,9.7652,0.0032,0.0088,-0.0031,-16.37,-28.75,12.25,0.0025,0.001,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
12.5,-0.0081,0.1893,9.7753,0.0127,-0.0244,-0.0087,-16.0,-28.56,12.63,0.0049,0.0018,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
12.6,-0.0918,-0.3012,9.8728,0.0063,-0.0371,0.004,-16.0,-28.5,12.25,0.002,0.006,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
12.7,0.033,0.0984,9.8434,-0.0056,-0.0269,0.0173,-15.87,-28.12,11.69,0.0,0.002,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
12.799,-0.0874,0.0394,9.8189,-0.0115,-0.0273,0.0161,-16.62,-28.56,12.0,0.0043,0.0035,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
12.899,0.2756,0.2097,9.8266,-0.0162,-0.0322,0.0253,-16.37,-28.37,12.19,-0.0007,-0.0005,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,22
13.0,-0.0636,-0.2335,9.8989,-0.0008,-0.0326,0.0131,-15.94,-27.69,11.56,-0.0013,0.0012,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,0
13.1,-0.1955,-0.0797,9.7631,-0.0021,-0.0209,0.0074,-16.44,-28.31,12.69,-0.0037,-0.0032,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,0
13.199,0.3584,0.1735,9.8625,-0.0026,0.0238,0.0007,-16.44,-28.31,11.88,-0.0014,0.0006,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,0
13.299,-0.0373,0.0344,9.7854,-0.0062,0.0345,-0.0043,-16.5,-28.5,11.75,-0.0022,-0.0046,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,0
13.4,0.2788,0.0239,9.9461,-0.0022,0.03,-0.0189,-16.0,-28.37,11.94,-0.0019,-0.0027,9.8065,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,0
13.5,-0.2064,-0.1348,9.8086,0.0029,0.0237,-0.0135,-16.0,-28.56,12.44,-0.0014,-0.0015,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,0
13.6,0.0683,-0.031,9.8342,0.0092,-0.001,-0.0212,-16.44,-28.87,12.0,-0.003,-0.0034,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,0
13.7,-0.1891,-0.1725,9.867,-0.0026,0.008,0.001,-16.5,-28.37,12.31,0.0016,0.0027,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,0
13.8,-0.0638,-0.0261,9.7965,-0.0061,0.0025,0.0067,-16.25,-29.0,12.19,0.0007,-0.0021,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,0
13.9,0.2166,0.0715,9.8783,-0.0067,-0.0246,0.0007,-16.56,-28.62,12.0,-0.0001,0.0006,9.8066,52.59628299999999,-1.608857,147.72,0.0,6.0,114.12,0
