timestamp_s,estimated_speed_mps,speed_variance,speed_confidence,active_source,zupt_flag,maneuver_state
13.4,2.145,2.0185,0.514,ml_model,False,sharp_turn
13.5,2.36,2.2429,0.5,ml_model,False,sharp_turn
13.6,2.206,2.2704,0.499,ml_model,False,sharp_turn
13.7,2.176,1.7564,0.531,ml_model,False,sharp_turn
13.8,2.18,1.7146,0.534,ml_model,False,sharp_turn
13.9,2.331,1.7156,0.534,ml_model,False,sharp_turn
14.0,2.3,1.8221,0.526,ml_model,False,sharp_turn
14.1,2.367,2.0538,0.511,ml_model,False,sharp_turn
14.2,2.306,1.9958,0.515,ml_model,False,sharp_turn
14.3,2.208,1.6633,0.538,ml_model,False,sharp_turn
14.4,2.244,1.7992,0.528,ml_model,False,sharp_turn
14.5,2.37,2.3438,0.495,ml_model,False,sharp_turn
14.6,2.203,2.0206,0.513,ml_model,False,sharp_turn
14.7,1.835,1.8578,0.524,ml_model,False,sharp_turn
14.8,1.725,2.3875,0.493,ml_model,False,sharp_turn
14.9,2.046,3.2314,0.455,ml_model,False,sharp_turn
15.0,2.318,4.1529,0.424,ml_model,False,sharp_turn
15.1,2.568,4.7679,0.407,ml_model,False,sharp_turn
15.2,2.489,4.6084,0.411,ml_model,False,sharp_turn
15.3,2.501,4.6419,0.41,ml_model,False,sharp_turn
15.4,2.172,4.1834,0.423,ml_model,False,sharp_turn
15.502,1.863,4.0174,0.428,ml_model,False,sharp_turn
15.6,2.055,4.2382,0.422,ml_model,False,sharp_turn
15.7,2.345,4.3086,0.419,ml_model,False,sharp_turn
15.799,2.261,4.0899,0.426,ml_model,False,gentle_curve
15.9,2.073,3.8057,0.435,ml_model,False,gentle_curve
16.0,2.038,3.3517,0.45,ml_model,False,gentle_curve
16.102,1.918,3.7074,0.438,ml_model,False,gentle_curve
16.201,1.899,3.4552,0.447,ml_model,False,gentle_curve
16.301,1.934,3.2958,0.452,ml_model,False,gentle_curve
16.402,1.752,2.711,0.477,ml_model,False,straight
16.501,1.339,1.7353,0.532,ml_model,False,straight
16.6,1.255,1.6333,0.54,ml_model,False,straight
16.7,0.975,1.0392,0.595,ml_model,False,straight
16.799,0.889,0.5402,0.671,ml_model,False,straight
16.9,0.855,0.3941,0.705,ml_model,False,straight
17.0,0.822,0.3701,0.711,ml_model,False,straight
17.101,0.764,0.2877,0.737,ml_model,False,straight
17.201,1.064,1.0251,0.597,ml_model,False,straight
17.3,0.564,0.005,0.99,ml_model,True,stationary
17.401,0.064,0.005,0.99,ml_model,False,stationary
17.5,0.0,0.005,0.99,ml_model,True,stationary
17.602,0.0,0.005,0.99,ml_model,True,stationary
17.701,0.5,1.1384,0.584,ml_model,False,straight
17.8,1.0,1.1279,0.585,ml_model,False,straight
17.9,1.341,1.3102,0.567,ml_model,False,straight
17.999,1.29,1.4871,0.552,ml_model,False,straight
18.1,1.279,1.4183,0.557,ml_model,False,straight
18.2,0.779,0.005,0.99,ml_model,True,stationary
18.3,0.279,0.005,0.99,ml_model,True,stationary
18.401,0.0,0.005,0.99,ml_model,True,stationary
18.5,0.0,0.005,0.99,ml_model,True,stationary
18.6,0.0,0.005,0.99,ml_model,True,stationary
18.7,0.5,1.8114,0.527,ml_model,False,straight
18.8,1.0,1.6584,0.538,ml_model,False,straight
18.9,1.404,1.749,0.531,ml_model,False,gentle_curve
19.0,1.249,1.2836,0.57,ml_model,False,gentle_curve
19.1,1.251,1.2707,0.571,ml_model,False,gentle_curve
19.202,1.354,1.3334,0.565,ml_model,False,gentle_curve
19.3,1.386,1.5024,0.55,ml_model,False,gentle_curve
19.4,1.458,1.4152,0.558,ml_model,False,gentle_curve
19.5,1.474,1.5357,0.548,ml_model,False,gentle_curve
19.6,1.706,1.8361,0.525,ml_model,False,gentle_curve
19.7,2.147,2.5063,0.487,ml_model,False,sharp_turn
19.8,2.22,2.4355,0.49,ml_model,False,sharp_turn
19.9,2.36,2.5889,0.482,ml_model,False,sharp_turn
20.0,2.519,2.8635,0.47,ml_model,False,sharp_turn
20.102,2.704,2.8326,0.471,ml_model,False,sharp_turn
20.2,2.604,2.1269,0.507,ml_model,False,sharp_turn
20.3,2.591,2.4785,0.488,ml_model,False,sharp_turn
20.4,2.706,2.4046,0.492,ml_model,False,sharp_turn
20.5,2.71,2.3762,0.493,ml_model,False,sharp_turn
20.6,3.012,2.3342,0.495,ml_model,False,sharp_turn
20.7,3.03,2.1904,0.503,ml_model,False,sharp_turn
20.8,3.53,2.4517,0.489,ml_model,False,sharp_turn
20.9,3.583,2.4669,0.488,ml_model,False,sharp_turn
21.0,3.659,2.0085,0.514,ml_model,False,sharp_turn
21.1,3.539,1.9647,0.517,ml_model,False,sharp_turn
21.2,3.396,2.1617,0.505,ml_model,False,sharp_turn
21.3,3.182,1.674,0.537,ml_model,False,sharp_turn
21.399,3.104,1.7593,0.531,ml_model,False,sharp_turn
21.5,3.044,4.3201,0.419,ml_model,False,sharp_turn
21.6,3.544,4.3452,0.418,ml_model,False,sharp_turn
21.7,4.044,5.0473,0.4,ml_model,False,sharp_turn
21.8,3.57,4.5966,0.412,ml_model,False,sharp_turn
21.9,3.586,5.1761,0.397,ml_model,False,sharp_turn
22.0,3.504,5.0581,0.4,ml_model,False,sharp_turn
22.1,3.415,4.778,0.407,ml_model,False,sharp_turn
22.2,3.221,5.1401,0.398,ml_model,False,sharp_turn
22.301,3.721,5.483,0.39,ml_model,False,sharp_turn
22.4,4.221,5.2016,0.397,ml_model,False,sharp_turn
22.5,4.142,6.0647,0.379,ml_model,False,sharp_turn
22.6,3.897,5.9609,0.381,ml_model,False,sharp_turn
22.7,3.76,5.855,0.383,ml_model,False,sharp_turn
22.801,3.849,5.8298,0.383,ml_model,False,sharp_turn
22.9,4.002,4.8377,0.405,ml_model,False,sharp_turn
23.0,4.087,4.4696,0.415,ml_model,False,sharp_turn
23.1,4.404,5.1324,0.398,ml_model,False,sharp_turn
23.199,4.858,4.8536,0.405,ml_model,False,sharp_turn
23.301,4.826,4.7951,0.407,ml_model,False,sharp_turn
23.4,5.289,3.8374,0.434,ml_model,False,sharp_turn
23.5,4.919,2.4826,0.488,ml_model,False,sharp_turn
23.6,4.907,2.0298,0.513,ml_model,False,sharp_turn
23.7,4.972,2.7249,0.476,ml_model,False,sharp_turn
23.8,5.472,2.9153,0.468,ml_model,False,sharp_turn
23.9,5.911,3.3433,0.451,ml_model,False,sharp_turn
24.0,5.891,2.7911,0.473,ml_model,False,sharp_turn
24.102,5.89,2.4601,0.489,ml_model,False,sharp_turn
24.2,5.562,3.4858,0.445,ml_model,False,sharp_turn
24.301,6.062,3.2597,0.454,ml_model,False,sharp_turn
24.4,5.562,3.7843,0.435,ml_model,False,sharp_turn
24.5,5.797,3.4899,0.445,ml_model,False,sharp_turn
24.6,6.092,3.2133,0.456,ml_model,False,sharp_turn
24.7,6.099,3.3496,0.45,ml_model,False,sharp_turn
24.8,6.09,3.1769,0.457,ml_model,False,sharp_turn
24.9,6.173,2.9971,0.464,ml_model,False,sharp_turn
25.0,6.673,2.0,0.515,ml_model,False,sharp_turn
25.1,6.996,2.1269,0.507,ml_model,False,sharp_turn
25.2,7.456,4.3738,0.418,ml_model,False,sharp_turn
25.301,6.956,6.9124,0.363,ml_model,False,sharp_turn
25.4,7.456,5.3613,0.393,ml_model,False,sharp_turn
25.5,7.956,1.6583,0.538,ml_model,False,sharp_turn
25.6,8.337,1.6182,0.541,ml_model,False,sharp_turn
25.7,8.353,1.82,0.526,ml_model,False,sharp_turn
25.8,7.853,3.6508,0.44,ml_model,False,sharp_turn
25.9,7.556,2.8003,0.473,ml_model,False,sharp_turn
26.0,7.056,4.3972,0.417,ml_model,False,sharp_turn
26.1,6.992,3.5556,0.443,ml_model,False,sharp_turn
26.2,6.874,2.9886,0.465,ml_model,False,sharp_turn
26.3,7.374,1.7112,0.534,ml_model,False,sharp_turn
26.4,7.514,1.4622,0.554,ml_model,False,sharp_turn
26.5,7.333,1.9378,0.519,ml_model,False,sharp_turn
26.6,7.259,2.3165,0.496,ml_model,False,sharp_turn
26.7,7.161,2.3778,0.493,ml_model,False,sharp_turn
26.8,7.257,2.3522,0.494,ml_model,False,sharp_turn
26.9,7.491,2.0636,0.511,ml_model,False,sharp_turn
26.999,7.47,2.755,0.475,ml_model,False,sharp_turn
27.1,7.122,3.5239,0.444,ml_model,False,sharp_turn
27.2,6.872,1.9255,0.519,ml_model,False,sharp_turn
27.3,7.041,2.2737,0.499,ml_model,False,sharp_turn
27.4,7.441,2.2466,0.5,ml_model,False,sharp_turn
27.5,6.941,2.2105,0.502,ml_model,False,sharp_turn
27.6,6.944,2.3862,0.493,ml_model,False,sharp_turn
27.7,7.108,3.0641,0.461,ml_model,False,sharp_turn
27.8,7.131,3.5834,0.442,ml_model,False,sharp_turn
27.899,6.966,3.8537,0.433,ml_model,False,sharp_turn
28.0,7.013,3.4376,0.447,ml_model,False,sharp_turn
28.1,6.942,4.0094,0.428,ml_model,False,sharp_turn
28.2,7.052,2.8945,0.469,ml_model,False,sharp_turn
28.3,6.552,4.4095,0.417,ml_model,False,sharp_turn
28.4,6.052,4.2094,0.422,ml_model,False,sharp_turn
28.5,5.603,3.9351,0.431,ml_model,False,sharp_turn
28.6,5.788,3.1594,0.458,ml_model,False,sharp_turn
28.699,6.114,2.694,0.478,ml_model,False,sharp_turn
28.8,5.825,3.0228,0.463,ml_model,False,sharp_turn
28.9,5.448,3.2474,0.454,ml_model,False,sharp_turn
29.0,4.948,4.8793,0.404,ml_model,False,sharp_turn
29.1,5.005,4.8171,0.406,ml_model,False,sharp_turn
29.201,4.775,4.1925,0.423,ml_model,False,sharp_turn
29.301,4.965,4.0369,0.427,ml_model,False,sharp_turn
29.4,4.465,5.4489,0.391,ml_model,False,sharp_turn
29.5,3.965,4.4675,0.415,ml_model,False,sharp_turn
29.6,3.465,4.5737,0.412,ml_model,False,sharp_turn
29.7,3.151,4.2014,0.423,ml_model,False,sharp_turn
29.8,2.79,4.1252,0.425,ml_model,False,sharp_turn
29.9,2.29,1.9888,0.515,ml_model,False,sharp_turn
30.0,2.676,4.3165,0.419,ml_model,False,sharp_turn
30.1,2.297,3.778,0.436,ml_model,False,sharp_turn
30.202,2.412,4.4379,0.416,ml_model,False,sharp_turn
30.3,2.484,4.8163,0.406,ml_model,False,sharp_turn
30.399,2.374,4.7228,0.408,ml_model,False,sharp_turn
30.5,2.339,4.2488,0.421,ml_model,False,sharp_turn
30.6,2.839,4.5139,0.414,ml_model,False,sharp_turn
30.7,2.928,4.2616,0.421,ml_model,False,sharp_turn
30.8,2.715,4.8683,0.405,ml_model,False,sharp_turn
30.899,2.71,5.719,0.385,ml_model,False,sharp_turn
31.0,2.954,4.5909,0.412,ml_model,False,sharp_turn
31.1,2.602,3.9444,0.43,ml_model,False,sharp_turn
31.2,2.547,4.3132,0.419,ml_model,False,sharp_turn
31.3,2.464,4.2668,0.421,ml_model,False,sharp_turn
31.399,2.691,4.9818,0.402,ml_model,False,sharp_turn
31.5,2.493,4.2002,0.423,ml_model,False,sharp_turn
31.6,2.898,4.3955,0.417,ml_model,False,sharp_turn
31.7,3.093,6.294,0.374,ml_model,False,sharp_turn
31.8,3.025,4.9956,0.402,ml_model,False,sharp_turn
31.9,3.356,4.8017,0.406,ml_model,False,sharp_turn
32.0,3.145,4.5027,0.414,ml_model,False,sharp_turn
32.1,3.37,5.2468,0.396,ml_model,False,sharp_turn
32.2,3.593,4.6975,0.409,ml_model,False,sharp_turn
32.3,3.95,5.1765,0.397,ml_model,False,sharp_turn
32.402,3.805,4.3192,0.419,ml_model,False,sharp_turn
32.5,3.784,5.0755,0.4,ml_model,False,sharp_turn
32.601,3.839,5.2105,0.397,ml_model,False,sharp_turn
32.7,4.339,4.9436,0.403,ml_model,False,sharp_turn
32.8,4.405,4.4603,0.415,ml_model,False,sharp_turn
32.9,4.905,4.4754,0.415,ml_model,False,sharp_turn
33.0,5.405,3.7417,0.437,ml_model,False,sharp_turn
33.1,5.813,4.0728,0.426,ml_model,False,sharp_turn
33.2,5.999,3.4582,0.446,ml_model,False,sharp_turn
33.299,6.208,3.4951,0.445,ml_model,False,sharp_turn
33.4,6.302,2.9928,0.464,ml_model,False,sharp_turn
33.5,6.354,2.8739,0.469,ml_model,False,sharp_turn
33.6,6.427,3.3992,0.449,ml_model,False,sharp_turn
33.7,6.199,3.1402,0.458,ml_model,False,sharp_turn
33.8,6.123,3.3548,0.45,ml_model,False,sharp_turn
33.9,6.113,3.5048,0.445,ml_model,False,sharp_turn
34.001,6.191,3.397,0.449,ml_model,False,sharp_turn
34.1,6.236,3.0449,0.462,ml_model,False,sharp_turn
34.201,6.728,2.9897,0.465,ml_model,False,sharp_turn
34.299,6.713,2.9324,0.467,ml_model,False,sharp_turn
34.4,6.753,2.4879,0.487,ml_model,False,sharp_turn
34.5,6.686,2.5152,0.486,ml_model,False,sharp_turn
34.6,6.527,2.4038,0.492,ml_model,False,sharp_turn
34.7,6.503,2.4036,0.492,ml_model,False,sharp_turn
34.8,6.094,3.7571,0.436,ml_model,False,sharp_turn
34.9,6.17,3.268,0.453,ml_model,False,sharp_turn
35.0,5.67,5.588,0.388,ml_model,False,sharp_turn
35.1,5.201,5.795,0.384,ml_model,False,gentle_curve
35.201,5.32,5.5532,0.389,ml_model,False,gentle_curve
35.301,5.02,5.8132,0.384,ml_model,False,gentle_curve
35.399,5.174,5.3286,0.394,ml_model,False,gentle_curve
35.5,5.499,5.4788,0.391,ml_model,False,gentle_curve
35.6,5.308,6.0699,0.378,ml_model,False,gentle_curve
35.7,5.118,5.9615,0.381,ml_model,False,gentle_curve
35.8,5.08,6.0174,0.379,ml_model,False,gentle_curve
35.9,4.962,6.2782,0.374,ml_model,False,straight
36.0,5.055,6.9641,0.362,ml_model,False,straight
36.1,5.243,7.1232,0.36,ml_model,False,straight
36.201,4.743,6.4691,0.371,ml_model,False,straight
36.3,4.879,7.2932,0.357,ml_model,False,straight
36.4,4.848,8.0729,0.346,ml_model,False,straight
36.5,5.001,7.5564,0.353,ml_model,False,straight
36.6,5.501,8.1061,0.345,ml_model,False,straight
36.7,6.001,8.5386,0.339,ml_model,False,straight
36.8,5.942,10.0603,0.321,ml_model,False,straight
36.9,6.442,10.1743,0.32,ml_model,False,straight
37.0,6.942,12.8848,0.295,ml_model,False,straight
37.1,7.396,9.4427,0.328,ml_model,False,straight
37.202,6.896,7.1007,0.36,ml_model,False,gentle_curve
37.299,6.396,5.8218,0.383,ml_model,False,gentle_curve
37.4,5.896,6.7652,0.366,ml_model,False,gentle_curve
37.5,5.396,6.1977,0.376,ml_model,False,straight
37.6,5.518,7.0689,0.361,ml_model,False,straight
37.7,5.298,7.2207,0.358,ml_model,False,straight
37.8,5.179,7.4058,0.355,ml_model,False,straight
37.9,5.06,7.6765,0.351,ml_model,False,straight
38.0,4.724,7.7545,0.35,ml_model,False,straight
38.1,4.368,8.2426,0.343,ml_model,False,straight
38.2,3.967,8.5407,0.339,ml_model,False,straight
38.3,4.341,7.7139,0.351,ml_model,False,straight
38.4,4.176,8.3579,0.342,ml_model,False,straight
38.5,3.685,5.7074,0.386,ml_model,False,straight
38.6,3.86,5.7083,0.386,ml_model,False,straight
38.7,4.36,4.8782,0.404,ml_model,False,straight
38.8,4.669,6.3189,0.374,ml_model,False,straight
38.9,4.797,11.7586,0.304,ml_model,False,straight
39.0,4.572,7.2559,0.358,ml_model,False,straight
39.1,5.072,8.8486,0.335,ml_model,False,straight
39.2,5.572,10.6209,0.315,ml_model,False,straight
39.3,5.467,11.7752,0.304,ml_model,False,straight
39.4,5.784,12.1227,0.301,ml_model,False,straight
39.5,5.284,8.5254,0.339,ml_model,False,straight
39.6,5.784,8.867,0.335,ml_model,False,straight
39.7,5.514,7.4972,0.354,ml_model,False,straight
39.8,5.014,11.2646,0.309,ml_model,False,straight
39.9,4.514,9.6946,0.325,ml_model,False,straight
40.0,4.014,10.4694,0.317,ml_model,False,straight
40.1,3.595,11.334,0.308,ml_model,False,straight
40.201,3.095,10.4084,0.317,ml_model,False,straight
40.301,2.595,8.8976,0.335,ml_model,False,straight
40.402,2.095,5.9301,0.381,ml_model,False,straight
40.5,1.595,2.0704,0.51,ml_model,False,straight
40.6,1.493,4.6806,0.409,ml_model,False,straight
40.7,1.381,3.6679,0.439,ml_model,False,straight
40.8,1.157,2.3785,0.493,ml_model,False,straight
40.9,1.243,2.2407,0.501,ml_model,False,straight
41.0,1.157,2.1766,0.504,ml_model,False,straight
41.1,1.093,3.0041,0.464,ml_model,False,straight
41.2,1.32,2.2312,0.501,ml_model,False,straight
41.3,1.541,3.5478,0.443,ml_model,False,straight
41.4,1.265,2.2864,0.498,ml_model,False,straight
41.5,1.382,2.681,0.478,ml_model,False,straight
41.6,1.552,3.824,0.434,ml_model,False,straight
41.701,1.593,4.5878,0.412,ml_model,False,straight
41.801,1.4,3.6067,0.441,ml_model,False,gentle_curve
41.9,1.9,6.4718,0.371,ml_model,False,gentle_curve
41.999,2.4,10.8954,0.312,ml_model,False,gentle_curve
42.1,2.9,11.3564,0.308,ml_model,False,gentle_curve
42.201,3.4,8.3087,0.342,ml_model,False,sharp_turn
42.301,3.554,7.7757,0.35,ml_model,False,sharp_turn
42.4,4.054,11.1113,0.31,ml_model,False,sharp_turn
42.501,4.261,10.6976,0.314,ml_model,False,sharp_turn
42.6,3.761,7.8038,0.349,ml_model,False,sharp_turn
42.7,4.261,7.5348,0.353,ml_model,False,sharp_turn
42.8,4.761,5.3217,0.394,ml_model,False,sharp_turn
42.9,4.843,5.3928,0.392,ml_model,False,sharp_turn
43.001,5.34,4.5314,0.413,ml_model,False,sharp_turn
43.1,4.84,4.7539,0.408,ml_model,False,sharp_turn
43.2,4.34,4.7106,0.409,ml_model,False,sharp_turn
43.301,3.84,4.7852,0.407,ml_model,False,sharp_turn
43.4,3.549,4.6929,0.409,ml_model,False,sharp_turn
43.5,3.647,6.2396,0.375,ml_model,False,sharp_turn
43.6,3.902,5.8955,0.382,ml_model,False,sharp_turn
43.7,3.867,5.8189,0.383,ml_model,False,sharp_turn
43.8,4.059,6.9895,0.362,ml_model,False,sharp_turn
43.9,4.559,7.4132,0.355,ml_model,False,sharp_turn
44.0,5.011,6.9017,0.363,ml_model,False,sharp_turn
44.102,4.644,6.0999,0.378,ml_model,False,sharp_turn
44.2,5.144,5.6314,0.387,ml_model,False,sharp_turn
44.3,5.621,5.4894,0.39,ml_model,False,sharp_turn
44.4,5.121,6.6285,0.368,ml_model,False,sharp_turn
44.5,4.947,6.4932,0.371,ml_model,False,sharp_turn
44.6,4.773,7.1119,0.36,ml_model,False,sharp_turn
44.7,5.273,6.3008,0.374,ml_model,False,sharp_turn
44.8,5.773,5.6709,0.386,ml_model,False,sharp_turn
44.9,5.904,2.8147,0.472,ml_model,False,sharp_turn
45.0,5.923,2.8634,0.47,ml_model,False,sharp_turn
45.1,6.003,2.6707,0.479,ml_model,False,sharp_turn
45.2,6.19,2.3879,0.493,ml_model,False,sharp_turn
45.299,6.182,3.3388,0.451,ml_model,False,sharp_turn
45.402,6.387,2.6999,0.477,ml_model,False,sharp_turn
45.501,6.336,2.1173,0.508,ml_model,False,sharp_turn
45.6,6.261,2.6121,0.481,ml_model,False,sharp_turn
45.7,6.254,2.9256,0.467,ml_model,False,sharp_turn
45.8,6.443,2.2171,0.502,ml_model,False,sharp_turn
45.9,6.296,2.5114,0.486,ml_model,False,sharp_turn
46.0,6.021,3.478,0.446,ml_model,False,sharp_turn
46.1,6.521,2.0385,0.512,ml_model,False,sharp_turn
46.2,6.814,1.0674,0.592,ml_model,False,sharp_turn
46.301,6.697,0.8867,0.614,ml_model,False,sharp_turn
46.4,6.693,0.9124,0.611,ml_model,False,sharp_turn
46.5,6.482,0.9642,0.604,ml_model,False,sharp_turn
46.601,6.982,4.3829,0.417,ml_model,False,gentle_curve
46.7,7.482,2.3487,0.495,ml_model,False,gentle_curve
46.8,7.615,3.1944,0.456,ml_model,False,gentle_curve
46.9,7.573,2.6304,0.48,ml_model,False,gentle_curve
47.0,7.765,2.2618,0.499,ml_model,False,gentle_curve
47.1,7.735,6.3004,0.374,ml_model,False,straight
47.201,7.553,5.3766,0.393,ml_model,False,straight
47.3,7.638,6.5091,0.37,ml_model,False,straight
47.4,7.508,5.9114,0.382,ml_model,False,straight
47.5,8.008,7.2851,0.357,ml_model,False,straight
47.6,8.508,5.649,0.387,ml_model,False,straight
47.7,9.008,4.9287,0.403,ml_model,False,gentle_curve
47.8,9.153,4.8719,0.405,ml_model,False,gentle_curve
47.9,9.268,4.7853,0.407,ml_model,False,straight
48.0,9.256,2.6087,0.482,ml_model,False,straight
48.1,9.379,2.0976,0.509,ml_model,False,straight
48.2,9.879,3.405,0.448,ml_model,False,straight
48.3,10.379,3.901,0.432,ml_model,False,straight
48.399,10.261,4.8221,0.406,ml_model,False,gentle_curve
48.5,10.462,4.5423,0.413,ml_model,False,gentle_curve
48.6,10.224,4.676,0.41,ml_model,False,gentle_curve
48.7,10.153,3.7947,0.435,ml_model,False,gentle_curve
48.8,9.653,6.7072,0.367,ml_model,False,sharp_turn
48.899,9.153,4.4273,0.416,ml_model,False,sharp_turn
48.999,8.822,6.0719,0.378,ml_model,False,sharp_turn
49.099,8.452,5.7566,0.385,ml_model,False,sharp_turn
49.2,8.609,4.1817,0.423,ml_model,False,sharp_turn
49.3,8.49,3.2228,0.455,ml_model,False,sharp_turn
49.4,8.489,3.3712,0.45,ml_model,False,sharp_turn
49.5,8.039,4.7094,0.409,ml_model,False,sharp_turn
49.6,8.06,4.5943,0.412,ml_model,False,sharp_turn
49.7,8.221,5.1336,0.398,ml_model,False,sharp_turn
49.8,8.386,6.2001,0.376,ml_model,False,sharp_turn
49.899,8.566,6.9264,0.363,ml_model,False,sharp_turn
50.0,8.512,8.5139,0.34,ml_model,False,sharp_turn
50.1,8.376,6.4158,0.372,ml_model,False,sharp_turn
50.2,8.876,9.321,0.329,ml_model,False,sharp_turn
50.299,9.376,12.6566,0.297,ml_model,False,sharp_turn
50.4,9.0,28.3989,0.3,physics_fallback,False,sharp_turn
50.5,9.214,25.2219,0.3,physics_fallback,False,sharp_turn
50.6,9.048,23.6198,0.3,physics_fallback,False,sharp_turn
50.7,8.952,24.2464,0.3,physics_fallback,False,sharp_turn
50.8,9.876,13.6806,0.289,ml_model,False,sharp_turn
50.9,9.376,10.9758,0.312,ml_model,False,sharp_turn
51.0,8.876,11.0927,0.311,ml_model,False,sharp_turn
51.1,8.777,18.0458,0.3,physics_fallback,False,sharp_turn
51.2,8.807,23.1068,0.3,physics_fallback,False,sharp_turn
51.299,8.698,24.4363,0.3,physics_fallback,False,sharp_turn
51.4,8.513,21.736,0.3,physics_fallback,False,sharp_turn
51.5,8.379,17.182,0.3,physics_fallback,False,sharp_turn
51.601,8.358,17.0448,0.3,physics_fallback,False,sharp_turn
51.7,8.446,19.0758,0.3,physics_fallback,False,sharp_turn
51.8,8.477,20.372,0.3,physics_fallback,False,sharp_turn
51.903,8.264,19.6356,0.3,physics_fallback,False,sharp_turn
52.0,8.356,17.3714,0.3,physics_fallback,False,gentle_curve
52.1,9.923,15.5916,0.275,ml_model,False,gentle_curve
52.2,9.594,13.3158,0.291,ml_model,False,gentle_curve
52.301,9.094,11.4154,0.307,ml_model,False,gentle_curve
