timestamp_s,estimated_speed_mps,speed_variance,speed_confidence,active_source,zupt_flag,maneuver_state
6.499,0.506,0.7235,0.638,ml_model,False,straight
6.599,0.372,0.4401,0.693,ml_model,False,straight
6.7,0.0,0.005,0.99,ml_model,True,stationary
6.799,0.0,0.005,0.99,ml_model,True,stationary
6.899,0.0,0.005,0.99,ml_model,True,stationary
7.0,0.0,0.005,0.99,ml_model,True,stationary
7.099,0.254,0.0499,0.87,ml_model,False,straight
7.199,0.259,0.0668,0.853,ml_model,False,straight
7.299,0.259,0.075,0.846,ml_model,False,straight
7.4,0.137,0.0417,0.88,ml_model,False,straight
7.499,0.179,0.1438,0.798,ml_model,False,straight
7.599,0.111,0.0113,0.934,ml_model,False,straight
7.699,0.125,0.0158,0.923,ml_model,False,straight
7.799,0.119,0.0125,0.931,ml_model,False,straight
7.9,0.123,0.0131,0.929,ml_model,False,straight
8.0,0.0,0.005,0.99,ml_model,True,stationary
8.099,0.0,0.005,0.99,ml_model,False,stationary
8.2,0.0,0.005,0.99,ml_model,True,stationary
8.3,0.0,0.005,0.99,ml_model,True,stationary
8.399,0.0,0.005,0.99,ml_model,True,stationary
8.499,0.293,0.1144,0.816,ml_model,False,straight
8.6,0.296,0.3179,0.727,ml_model,False,straight
8.699,0.279,0.1628,0.788,ml_model,False,straight
8.799,0.261,0.1392,0.801,ml_model,False,straight
8.901,0.237,0.1156,0.815,ml_model,False,straight
9.0,0.233,0.2453,0.752,ml_model,False,straight
9.1,0.175,0.0676,0.852,ml_model,False,straight
9.2,0.163,0.0616,0.858,ml_model,False,straight
9.299,0.148,0.0402,0.882,ml_model,False,straight
9.4,0.178,0.163,0.788,ml_model,False,straight
9.505,0.146,0.0337,0.891,ml_model,False,straight
9.6,0.149,0.0407,0.881,ml_model,False,straight
9.699,0.146,0.0358,0.888,ml_model,False,straight
9.8,0.141,0.0328,0.892,ml_model,False,straight
9.899,0.149,0.037,0.886,ml_model,False,straight
9.999,0.147,0.0359,0.888,ml_model,False,straight
10.1,0.188,0.065,0.855,ml_model,False,straight
10.202,0.207,0.0899,0.833,ml_model,False,straight
10.299,0.201,0.0916,0.832,ml_model,False,straight
10.399,0.18,0.0715,0.849,ml_model,False,straight
10.5,0.198,0.0806,0.841,ml_model,False,straight
10.599,0.0,0.005,0.99,ml_model,True,stationary
10.7,0.0,0.005,0.99,ml_model,True,stationary
10.799,0.0,0.005,0.99,ml_model,True,stationary
10.899,0.0,0.005,0.99,ml_model,True,stationary
10.999,0.0,0.005,0.99,ml_model,True,stationary
11.1,0.0,0.005,0.99,ml_model,True,stationary
11.199,0.0,0.005,0.99,ml_model,True,stationary
11.3,0.0,0.005,0.99,ml_model,True,stationary
11.4,0.0,0.005,0.99,ml_model,True,stationary
11.5,0.0,0.005,0.99,ml_model,True,stationary
11.6,0.0,0.005,0.99,ml_model,True,stationary
11.699,0.0,0.005,0.99,ml_model,True,stationary
11.799,0.0,0.005,0.99,ml_model,True,stationary
11.905,0.0,0.005,0.99,ml_model,True,stationary
12.0,0.0,0.005,0.99,ml_model,True,stationary
12.099,0.0,0.005,0.99,ml_model,True,stationary
12.2,0.0,0.005,0.99,ml_model,True,stationary
12.299,0.0,0.005,0.99,ml_model,True,stationary
12.399,0.0,0.005,0.99,ml_model,True,stationary
12.499,0.0,0.005,0.99,ml_model,True,stationary
12.6,0.0,0.005,0.99,ml_model,True,stationary
12.699,0.0,0.005,0.99,ml_model,True,stationary
12.802,0.0,0.005,0.99,ml_model,True,stationary
12.899,0.0,0.005,0.99,ml_model,True,stationary
12.999,0.0,0.005,0.99,ml_model,True,stationary
13.099,0.0,0.005,0.99,ml_model,True,stationary
13.2,0.0,0.005,0.99,ml_model,True,stationary
13.299,0.0,0.005,0.99,ml_model,True,stationary
13.4,0.0,0.005,0.99,ml_model,True,stationary
13.5,0.0,0.005,0.99,ml_model,True,stationary
13.6,0.0,0.005,0.99,ml_model,True,stationary
13.699,0.025,0.021,0.912,ml_model,False,straight
13.8,0.022,0.0202,0.913,ml_model,False,straight
13.899,0.0,0.005,0.99,ml_model,True,stationary
13.999,0.0,0.005,0.99,ml_model,True,stationary
14.1,0.0,0.005,0.99,ml_model,True,stationary
14.199,0.0,0.005,0.99,ml_model,True,stationary
14.299,0.0,0.005,0.99,ml_model,True,stationary
14.4,0.0,0.005,0.99,ml_model,True,stationary
14.5,0.2,0.3707,0.711,ml_model,False,straight
14.599,0.23,0.4033,0.703,ml_model,False,straight
14.7,0.0,0.005,0.99,ml_model,True,stationary
14.799,0.0,0.005,0.99,ml_model,True,stationary
14.899,0.0,0.005,0.99,ml_model,False,stationary
15.0,0.0,0.005,0.99,ml_model,True,stationary
15.1,0.0,0.005,0.99,ml_model,True,stationary
15.199,0.0,0.005,0.99,ml_model,True,stationary
15.299,0.0,0.005,0.99,ml_model,True,stationary
15.399,0.0,0.005,0.99,ml_model,True,stationary
15.499,0.0,0.005,0.99,ml_model,True,stationary
15.599,0.0,0.005,0.99,ml_model,True,stationary
15.699,0.0,0.005,0.99,ml_model,True,stationary
15.799,0.0,0.005,0.99,ml_model,True,stationary
15.9,0.0,0.005,0.99,ml_model,True,stationary
15.999,0.0,0.005,0.99,ml_model,True,stationary
16.1,0.0,0.005,0.99,ml_model,True,stationary
16.2,0.0,0.005,0.99,ml_model,True,stationary
16.3,0.0,0.005,0.99,ml_model,True,stationary
16.399,0.0,0.005,0.99,ml_model,True,stationary
16.499,0.0,0.005,0.99,ml_model,True,stationary
16.599,0.0,0.005,0.99,ml_model,True,stationary
16.699,0.0,0.005,0.99,ml_model,True,stationary
16.799,0.0,0.005,0.99,ml_model,True,stationary
16.899,0.0,0.005,0.99,ml_model,True,stationary
17.0,0.0,0.005,0.99,ml_model,True,stationary
17.099,0.0,0.005,0.99,ml_model,True,stationary
17.199,0.0,0.005,0.99,ml_model,True,stationary
17.299,0.0,0.005,0.99,ml_model,True,stationary
17.399,0.0,0.005,0.99,ml_model,True,stationary
17.5,0.0,0.005,0.99,ml_model,True,stationary
17.6,0.0,0.005,0.99,ml_model,True,stationary
17.7,0.0,0.005,0.99,ml_model,True,stationary
17.8,0.0,0.005,0.99,ml_model,True,stationary
17.9,0.0,0.005,0.99,ml_model,True,stationary
17.999,0.0,0.005,0.99,ml_model,True,stationary
18.099,0.0,0.005,0.99,ml_model,True,stationary
18.2,0.0,0.005,0.99,ml_model,True,stationary
18.299,0.0,0.005,0.99,ml_model,True,stationary
18.399,0.0,0.005,0.99,ml_model,True,stationary
18.5,0.0,0.005,0.99,ml_model,True,stationary
18.6,0.0,0.005,0.99,ml_model,True,stationary
18.699,0.0,0.005,0.99,ml_model,True,stationary
18.799,0.0,0.005,0.99,ml_model,True,stationary
18.9,0.0,0.005,0.99,ml_model,True,stationary
18.999,0.0,0.005,0.99,ml_model,True,stationary
19.099,0.0,0.005,0.99,ml_model,True,stationary
19.2,0.0,0.005,0.99,ml_model,True,stationary
19.3,0.0,0.005,0.99,ml_model,True,stationary
19.4,0.0,0.005,0.99,ml_model,True,stationary
19.499,0.0,0.005,0.99,ml_model,True,stationary
19.6,0.0,0.005,0.99,ml_model,True,stationary
19.699,0.0,0.005,0.99,ml_model,True,stationary
19.8,0.0,0.005,0.99,ml_model,True,stationary
19.9,0.0,0.005,0.99,ml_model,True,stationary
19.999,0.0,0.005,0.99,ml_model,True,stationary
20.1,0.0,0.005,0.99,ml_model,True,stationary
20.199,0.0,0.005,0.99,ml_model,True,stationary
20.299,0.0,0.005,0.99,ml_model,True,stationary
20.399,0.0,0.005,0.99,ml_model,True,stationary
20.499,0.0,0.005,0.99,ml_model,True,stationary
20.6,0.0,0.005,0.99,ml_model,True,stationary
20.7,0.0,0.005,0.99,ml_model,True,stationary
20.8,0.0,0.005,0.99,ml_model,True,stationary
20.9,0.0,0.005,0.99,ml_model,True,stationary
21.0,0.0,0.005,0.99,ml_model,True,stationary
21.099,0.0,0.005,0.99,ml_model,True,stationary
21.2,0.0,0.005,0.99,ml_model,True,stationary
21.299,0.0,0.005,0.99,ml_model,True,stationary
21.399,0.0,0.005,0.99,ml_model,True,stationary
21.5,0.0,0.005,0.99,ml_model,True,stationary
21.599,0.0,0.005,0.99,ml_model,True,stationary
21.699,0.0,0.005,0.99,ml_model,True,stationary
21.8,0.0,0.005,0.99,ml_model,True,stationary
21.899,0.0,0.005,0.99,ml_model,True,stationary
22.0,0.0,0.005,0.99,ml_model,True,stationary
22.1,0.0,0.005,0.99,ml_model,True,stationary
22.2,0.0,0.005,0.99,ml_model,True,stationary
22.299,0.0,0.005,0.99,ml_model,True,stationary
22.399,0.0,0.005,0.99,ml_model,True,stationary
22.5,0.0,0.005,0.99,ml_model,True,stationary
22.6,0.0,0.005,0.99,ml_model,True,stationary
22.7,0.0,0.005,0.99,ml_model,True,stationary
22.8,0.0,0.005,0.99,ml_model,True,stationary
22.9,0.0,0.005,0.99,ml_model,True,stationary
23.0,0.0,0.005,0.99,ml_model,True,stationary
23.1,0.0,0.005,0.99,ml_model,True,stationary
23.199,0.0,0.005,0.99,ml_model,True,stationary
23.299,0.0,0.005,0.99,ml_model,True,stationary
23.4,0.0,0.005,0.99,ml_model,True,stationary
23.5,0.0,0.005,0.99,ml_model,True,stationary
23.6,0.0,0.005,0.99,ml_model,True,stationary
23.7,0.0,0.005,0.99,ml_model,True,stationary
23.799,0.0,0.005,0.99,ml_model,True,stationary
23.902,0.0,0.005,0.99,ml_model,True,stationary
23.999,0.0,0.005,0.99,ml_model,True,stationary
24.1,0.0,0.005,0.99,ml_model,True,stationary
24.199,0.0,0.005,0.99,ml_model,True,stationary
24.3,0.0,0.005,0.99,ml_model,True,stationary
24.4,0.0,0.005,0.99,ml_model,True,stationary
24.499,0.0,0.005,0.99,ml_model,True,stationary
24.599,0.0,0.005,0.99,ml_model,True,stationary
24.7,0.0,0.005,0.99,ml_model,True,stationary
24.8,0.0,0.005,0.99,ml_model,True,stationary
24.899,0.0,0.005,0.99,ml_model,True,stationary
25.0,0.0,0.005,0.99,ml_model,True,stationary
25.099,0.0,0.005,0.99,ml_model,True,stationary
25.2,0.0,0.005,0.99,ml_model,True,stationary
25.3,0.0,0.005,0.99,ml_model,True,stationary
25.4,0.0,0.005,0.99,ml_model,True,stationary
25.5,0.0,0.005,0.99,ml_model,True,stationary
25.6,0.0,0.005,0.99,ml_model,True,stationary
25.699,0.0,0.005,0.99,ml_model,True,stationary
25.799,0.0,0.005,0.99,ml_model,True,stationary
25.899,0.0,0.005,0.99,ml_model,True,stationary
25.999,0.0,0.005,0.99,ml_model,True,stationary
26.1,0.0,0.005,0.99,ml_model,True,stationary
26.2,0.0,0.005,0.99,ml_model,True,stationary
26.3,0.0,0.005,0.99,ml_model,True,stationary
26.399,0.0,0.005,0.99,ml_model,True,stationary
26.499,0.0,0.005,0.99,ml_model,True,stationary
26.6,0.0,0.005,0.99,ml_model,True,stationary
26.7,0.0,0.005,0.99,ml_model,True,stationary
26.8,0.0,0.005,0.99,ml_model,True,stationary
26.899,0.0,0.005,0.99,ml_model,True,stationary
27.0,0.0,0.005,0.99,ml_model,True,stationary
27.1,0.0,0.005,0.99,ml_model,True,stationary
27.199,0.0,0.005,0.99,ml_model,True,stationary
27.3,0.0,0.005,0.99,ml_model,True,stationary
27.399,0.0,0.005,0.99,ml_model,True,stationary
27.499,0.0,0.005,0.99,ml_model,True,stationary
27.6,0.0,0.005,0.99,ml_model,True,stationary
27.7,0.0,0.005,0.99,ml_model,True,stationary
27.8,0.0,0.005,0.99,ml_model,True,stationary
27.9,0.0,0.005,0.99,ml_model,True,stationary
28.0,0.0,0.005,0.99,ml_model,True,stationary
28.1,0.0,0.005,0.99,ml_model,True,stationary
28.199,0.0,0.005,0.99,ml_model,True,stationary
28.299,0.0,0.005,0.99,ml_model,True,stationary
28.4,0.0,0.005,0.99,ml_model,True,stationary
28.5,0.0,0.005,0.99,ml_model,True,stationary
28.6,0.0,0.005,0.99,ml_model,True,stationary
28.7,0.0,0.005,0.99,ml_model,True,stationary
28.799,0.0,0.005,0.99,ml_model,True,stationary
28.9,0.0,0.005,0.99,ml_model,True,stationary
28.999,0.0,0.005,0.99,ml_model,True,stationary
29.1,0.0,0.005,0.99,ml_model,True,stationary
29.2,0.0,0.005,0.99,ml_model,True,stationary
29.3,0.0,0.005,0.99,ml_model,True,stationary
29.4,0.0,0.005,0.99,ml_model,True,stationary
29.5,0.0,0.005,0.99,ml_model,True,stationary
29.6,0.0,0.005,0.99,ml_model,True,stationary
29.699,0.0,0.005,0.99,ml_model,True,stationary
29.799,0.0,0.005,0.99,ml_model,True,stationary
29.899,0.0,0.005,0.99,ml_model,True,stationary
29.999,0.0,0.005,0.99,ml_model,True,stationary
30.099,0.0,0.005,0.99,ml_model,True,stationary
30.2,0.0,0.005,0.99,ml_model,True,stationary
30.299,0.0,0.005,0.99,ml_model,True,stationary
30.4,0.0,0.005,0.99,ml_model,True,stationary
30.5,0.0,0.005,0.99,ml_model,True,stationary
30.6,0.0,0.005,0.99,ml_model,True,stationary
30.7,0.0,0.005,0.99,ml_model,True,stationary
30.799,0.0,0.005,0.99,ml_model,True,stationary
30.9,0.0,0.005,0.99,ml_model,True,stationary
30.999,0.0,0.005,0.99,ml_model,True,stationary
31.099,0.0,0.005,0.99,ml_model,True,stationary
31.2,0.0,0.005,0.99,ml_model,True,stationary
31.299,0.0,0.005,0.99,ml_model,True,stationary
31.399,0.0,0.005,0.99,ml_model,True,stationary
31.499,0.0,0.005,0.99,ml_model,True,stationary
31.599,0.0,0.005,0.99,ml_model,True,stationary
31.7,0.0,0.005,0.99,ml_model,True,stationary
31.799,0.0,0.005,0.99,ml_model,True,stationary
31.902,0.0,0.005,0.99,ml_model,True,stationary
31.999,0.0,0.005,0.99,ml_model,True,stationary
32.1,0.0,0.005,0.99,ml_model,True,stationary
32.2,0.0,0.005,0.99,ml_model,True,stationary
32.3,0.0,0.005,0.99,ml_model,True,stationary
32.4,0.0,0.005,0.99,ml_model,True,stationary
32.5,0.0,0.005,0.99,ml_model,True,stationary
32.6,0.0,0.005,0.99,ml_model,True,stationary
32.7,0.0,0.005,0.99,ml_model,True,stationary
32.799,0.0,0.005,0.99,ml_model,True,stationary
32.899,0.0,0.005,0.99,ml_model,True,stationary
32.999,0.0,0.005,0.99,ml_model,True,stationary
33.099,0.0,0.005,0.99,ml_model,True,stationary
33.199,0.0,0.005,0.99,ml_model,True,stationary
33.299,0.0,0.005,0.99,ml_model,True,stationary
33.399,0.0,0.005,0.99,ml_model,True,stationary
33.5,0.0,0.005,0.99,ml_model,True,stationary
33.6,0.0,0.005,0.99,ml_model,True,stationary
33.7,0.0,0.005,0.99,ml_model,True,stationary
33.8,0.0,0.005,0.99,ml_model,True,stationary
33.9,0.0,0.005,0.99,ml_model,True,stationary
33.999,0.0,0.005,0.99,ml_model,True,stationary
34.099,0.0,0.005,0.99,ml_model,True,stationary
34.2,0.0,0.005,0.99,ml_model,True,stationary
34.3,0.0,0.005,0.99,ml_model,True,stationary
34.399,0.0,0.005,0.99,ml_model,True,stationary
34.5,0.0,0.005,0.99,ml_model,True,stationary
34.6,0.0,0.005,0.99,ml_model,True,stationary
34.699,0.0,0.005,0.99,ml_model,True,stationary
34.8,0.0,0.005,0.99,ml_model,True,stationary
34.9,0.0,0.005,0.99,ml_model,True,stationary
34.999,0.0,0.005,0.99,ml_model,True,stationary
35.1,0.0,0.005,0.99,ml_model,True,stationary
35.2,0.0,0.005,0.99,ml_model,True,stationary
35.3,0.0,0.005,0.99,ml_model,True,stationary
35.4,0.0,0.005,0.99,ml_model,True,stationary
35.5,0.0,0.005,0.99,ml_model,True,stationary
35.6,0.0,0.005,0.99,ml_model,True,stationary
35.7,0.0,0.005,0.99,ml_model,True,stationary
35.799,0.0,0.005,0.99,ml_model,True,stationary
35.899,0.0,0.005,0.99,ml_model,True,stationary
36.0,0.0,0.005,0.99,ml_model,True,stationary
36.1,0.0,0.005,0.99,ml_model,True,stationary
36.2,0.0,0.005,0.99,ml_model,True,stationary
36.3,0.0,0.005,0.99,ml_model,True,stationary
36.4,0.0,0.005,0.99,ml_model,True,stationary
36.5,0.0,0.005,0.99,ml_model,True,stationary
36.6,0.0,0.005,0.99,ml_model,True,stationary
36.7,0.0,0.005,0.99,ml_model,True,stationary
36.8,0.0,0.005,0.99,ml_model,True,stationary
36.9,0.0,0.005,0.99,ml_model,True,stationary
36.999,0.0,0.005,0.99,ml_model,True,stationary
37.099,0.0,0.005,0.99,ml_model,True,stationary
37.2,0.0,0.005,0.99,ml_model,True,stationary
37.3,0.0,0.005,0.99,ml_model,True,stationary
37.399,0.0,0.005,0.99,ml_model,True,stationary
37.499,0.0,0.005,0.99,ml_model,True,stationary
37.6,0.0,0.005,0.99,ml_model,True,stationary
37.7,0.0,0.005,0.99,ml_model,True,stationary
37.8,0.0,0.005,0.99,ml_model,True,stationary
37.9,0.0,0.005,0.99,ml_model,True,stationary
38.0,0.0,0.005,0.99,ml_model,True,stationary
38.099,0.0,0.005,0.99,ml_model,True,stationary
38.199,0.0,0.005,0.99,ml_model,True,stationary
38.3,0.0,0.005,0.99,ml_model,True,stationary
38.399,0.0,0.005,0.99,ml_model,True,stationary
38.499,0.0,0.005,0.99,ml_model,True,stationary
38.6,0.0,0.005,0.99,ml_model,True,stationary
38.7,0.0,0.005,0.99,ml_model,True,stationary
38.8,0.0,0.005,0.99,ml_model,True,stationary
38.9,0.0,0.005,0.99,ml_model,True,stationary
38.999,0.0,0.005,0.99,ml_model,True,stationary
39.099,0.0,0.005,0.99,ml_model,True,stationary
39.199,0.0,0.005,0.99,ml_model,True,stationary
39.299,0.0,0.005,0.99,ml_model,True,stationary
39.399,0.0,0.005,0.99,ml_model,True,stationary
39.501,0.0,0.005,0.99,ml_model,True,stationary
39.6,0.0,0.005,0.99,ml_model,True,stationary
39.699,0.0,0.005,0.99,ml_model,True,stationary
39.799,0.0,0.005,0.99,ml_model,True,stationary
39.9,0.0,0.005,0.99,ml_model,True,stationary
40.0,0.0,0.005,0.99,ml_model,True,stationary
40.1,0.0,0.005,0.99,ml_model,True,stationary
40.199,0.0,0.005,0.99,ml_model,True,stationary
40.299,0.0,0.005,0.99,ml_model,True,stationary
40.399,0.0,0.005,0.99,ml_model,True,stationary
40.499,0.0,0.005,0.99,ml_model,True,stationary
40.6,0.0,0.005,0.99,ml_model,True,stationary
40.7,0.0,0.005,0.99,ml_model,True,stationary
40.799,0.0,0.005,0.99,ml_model,True,stationary
40.9,0.0,0.005,0.99,ml_model,True,stationary
40.999,0.0,0.005,0.99,ml_model,True,stationary
41.1,0.0,0.005,0.99,ml_model,True,stationary
41.2,0.0,0.005,0.99,ml_model,True,stationary
41.299,0.0,0.005,0.99,ml_model,True,stationary
41.399,0.0,0.005,0.99,ml_model,True,stationary
41.499,0.0,0.005,0.99,ml_model,True,stationary
41.6,0.0,0.005,0.99,ml_model,True,stationary
41.7,0.0,0.005,0.99,ml_model,True,stationary
41.8,0.0,0.005,0.99,ml_model,True,stationary
41.9,0.0,0.005,0.99,ml_model,True,stationary
41.999,0.0,0.005,0.99,ml_model,True,stationary
42.1,0.0,0.005,0.99,ml_model,True,stationary
42.199,0.0,0.005,0.99,ml_model,True,stationary
42.3,0.0,0.005,0.99,ml_model,True,stationary
42.4,0.0,0.005,0.99,ml_model,True,stationary
42.5,0.0,0.005,0.99,ml_model,True,stationary
42.599,0.0,0.005,0.99,ml_model,True,stationary
42.699,0.0,0.005,0.99,ml_model,True,stationary
42.799,0.0,0.005,0.99,ml_model,True,stationary
42.899,0.0,0.005,0.99,ml_model,True,stationary
42.999,0.0,0.005,0.99,ml_model,True,stationary
43.099,0.0,0.005,0.99,ml_model,True,stationary
43.199,0.0,0.005,0.99,ml_model,True,stationary
43.299,0.0,0.005,0.99,ml_model,True,stationary
43.399,0.0,0.005,0.99,ml_model,True,stationary
43.5,0.0,0.005,0.99,ml_model,True,stationary
43.6,0.0,0.005,0.99,ml_model,True,stationary
43.699,0.0,0.005,0.99,ml_model,True,stationary
43.799,0.0,0.005,0.99,ml_model,True,stationary
43.899,0.0,0.005,0.99,ml_model,True,stationary
44.0,0.0,0.005,0.99,ml_model,True,stationary
44.099,0.0,0.005,0.99,ml_model,True,stationary
44.2,0.0,0.005,0.99,ml_model,True,stationary
44.299,0.0,0.005,0.99,ml_model,True,stationary
44.4,0.0,0.005,0.99,ml_model,True,stationary
44.5,0.0,0.005,0.99,ml_model,True,stationary
44.6,0.0,0.005,0.99,ml_model,True,stationary
44.699,0.0,0.005,0.99,ml_model,True,stationary
44.799,0.0,0.005,0.99,ml_model,True,stationary
44.899,0.0,0.005,0.99,ml_model,True,stationary
45.0,0.0,0.005,0.99,ml_model,True,stationary
45.099,0.0,0.005,0.99,ml_model,True,stationary
45.2,0.0,0.005,0.99,ml_model,True,stationary
45.299,0.0,0.005,0.99,ml_model,True,stationary
45.399,0.0,0.005,0.99,ml_model,True,stationary
45.5,0.0,0.005,0.99,ml_model,True,stationary
45.599,0.0,0.005,0.99,ml_model,True,stationary
45.7,0.0,0.005,0.99,ml_model,True,stationary
45.8,0.0,0.005,0.99,ml_model,True,stationary
45.9,0.0,0.005,0.99,ml_model,True,stationary
45.999,0.0,0.005,0.99,ml_model,True,stationary
46.099,0.0,0.005,0.99,ml_model,True,stationary
46.2,0.0,0.005,0.99,ml_model,True,stationary
46.3,0.0,0.005,0.99,ml_model,True,stationary
46.4,0.0,0.005,0.99,ml_model,True,stationary
46.5,0.0,0.005,0.99,ml_model,True,stationary
46.6,0.0,0.005,0.99,ml_model,True,stationary
46.699,0.0,0.005,0.99,ml_model,True,stationary
46.8,0.0,0.005,0.99,ml_model,True,stationary
46.9,0.0,0.005,0.99,ml_model,True,stationary
46.999,0.0,0.005,0.99,ml_model,True,stationary
47.099,0.0,0.005,0.99,ml_model,True,stationary
47.199,0.0,0.005,0.99,ml_model,True,stationary
47.299,0.0,0.005,0.99,ml_model,True,stationary
47.399,0.0,0.005,0.99,ml_model,True,stationary
47.499,0.0,0.005,0.99,ml_model,True,stationary
47.6,0.0,0.005,0.99,ml_model,True,stationary
47.7,0.0,0.005,0.99,ml_model,True,stationary
47.8,0.0,0.005,0.99,ml_model,True,stationary
47.9,0.0,0.005,0.99,ml_model,True,stationary
47.999,0.0,0.005,0.99,ml_model,True,stationary
48.1,0.0,0.005,0.99,ml_model,True,stationary
48.199,0.0,0.005,0.99,ml_model,True,stationary
48.3,0.5,4.5706,0.412,ml_model,False,straight
48.399,1.0,4.2223,0.422,ml_model,False,straight
48.499,1.5,4.589,0.412,ml_model,False,straight
48.599,2.0,5.1676,0.398,ml_model,False,straight
48.699,2.5,4.7243,0.408,ml_model,False,straight
48.799,2.0,0.005,0.99,ml_model,True,stationary
48.899,2.5,2.9069,0.468,ml_model,False,straight
49.0,3.0,2.7572,0.475,ml_model,False,straight
49.099,3.5,3.3459,0.451,ml_model,False,straight
49.199,4.0,2.4397,0.49,ml_model,False,straight
49.299,4.5,3.0761,0.461,ml_model,False,gentle_curve
49.4,4.925,3.3418,0.451,ml_model,False,gentle_curve
49.499,5.339,2.0378,0.512,ml_model,False,gentle_curve
49.599,5.625,1.3985,0.559,ml_model,False,gentle_curve
49.7,5.755,1.3425,0.564,ml_model,False,gentle_curve
49.8,5.798,1.0191,0.598,ml_model,False,gentle_curve
49.899,5.93,1.6318,0.54,ml_model,False,gentle_curve
49.999,6.273,1.7789,0.529,ml_model,False,sharp_turn
50.1,6.235,2.0088,0.514,ml_model,False,sharp_turn
50.2,5.735,4.0812,0.426,ml_model,False,sharp_turn
50.3,6.223,1.9046,0.521,ml_model,False,sharp_turn
50.399,6.479,1.0586,0.593,ml_model,False,sharp_turn
50.499,6.683,0.662,0.648,ml_model,False,sharp_turn
50.6,6.804,1.8818,0.522,ml_model,False,sharp_turn
50.7,6.69,2.9048,0.468,ml_model,False,sharp_turn
50.799,7.19,1.309,0.567,ml_model,False,sharp_turn
50.899,7.364,1.4292,0.556,ml_model,False,sharp_turn
50.999,7.408,2.9467,0.466,ml_model,False,sharp_turn
51.099,7.204,1.7759,0.53,ml_model,False,sharp_turn
51.199,7.514,1.3538,0.563,ml_model,False,sharp_turn
51.3,7.309,1.8211,0.526,ml_model,False,sharp_turn
51.399,7.403,2.1967,0.503,ml_model,False,sharp_turn
51.499,7.218,2.4381,0.49,ml_model,False,sharp_turn
51.599,7.319,1.3244,0.566,ml_model,False,sharp_turn
51.699,7.461,0.9576,0.605,ml_model,False,sharp_turn
51.799,7.305,1.3967,0.559,ml_model,False,sharp_turn
51.9,7.17,1.9696,0.517,ml_model,False,sharp_turn
52.0,7.608,1.8904,0.522,ml_model,False,sharp_turn
52.099,7.696,1.4654,0.553,ml_model,False,sharp_turn
52.2,7.196,0.9987,0.6,ml_model,False,sharp_turn
52.299,6.87,3.385,0.449,ml_model,False,sharp_turn
52.399,7.298,2.1033,0.508,ml_model,False,sharp_turn
52.499,7.431,1.8276,0.526,ml_model,False,sharp_turn
